ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
8078,Metro Mayor of the West of England - West of England Mayoral Combined Authority,,2024-07-30,2024-07-30,,Employment and earnings,221,Dan Norris,Metro Mayor of the West of England,,,False,West of England Mayoral Combined Authority,False,False,Regional Government,"Rivergate House, 70 Redcliff Street, Redcliff Bristol BS1 6AL",,https://interests-api.parliament.uk/api/v1/Interests/8078,,,,,,
6453,"Political Officer - Union of Shop, Distributive and Allied Workers",,2024-07-30,2024-07-30,,Employment and earnings,5242,Michael Wheeler,Political Officer,,2024-07-08,True,"Union of Shop, Distributive and Allied Workers",False,False,Trade Union,"Voyager Building, 2 Furness Quay, Salford Quays M50 3XZ",,https://interests-api.parliament.uk/api/v1/Interests/6453,,,,,,
8290,Director of Labour Together - Labour Together,,2024-07-30,2024-07-30,,Employment and earnings,5060,Josh Simons,Director of Labour Together,2022-10-01,2024-07-05,True,Labour Together,False,False,a political think tank,"Langley House, Park Road, East Finchley, London N2 8EY",,https://interests-api.parliament.uk/api/v1/Interests/8290,,,,,,
6299,Employee - Chief Executive - Scottish Fair Trade Forum,,2024-07-30,2024-07-30,,Employment and earnings,5251,Martin Rhodes,Employee - Chief Executive,,2024-07-25,True,Scottish Fair Trade Forum,False,False,Registered charity and company limited by guarantee promoting Fair Trade,"Robertson House, 152 Bath Street, Glasgow G2 4TB",,https://interests-api.parliament.uk/api/v1/Interests/6299,,,,,,
7521,City Councillor - Stoke-on-Trent City Council,,2024-07-30,2024-07-30,,Employment and earnings,5151,David Williams,City Councillor,,,False,Stoke-on-Trent City Council,False,False,,"Civic Centre, Glebe Street, ST4 1HH",,https://interests-api.parliament.uk/api/v1/Interests/7521,,,,,,
6292,Senior Associate - Standard Chartered Bank,,2024-07-30,2024-07-30,,Employment and earnings,5361,James McMurdock,Senior Associate,,2024-07-08,True,Standard Chartered Bank,False,False,Bank,"1 Basinghall Avenue, London, EC2V 5DD",,https://interests-api.parliament.uk/api/v1/Interests/6292,,,,,,
8060,Finance Director - Access-The Foundation for Social Investment,,2024-07-30,2024-07-30,,Employment and earnings,5198,Chris Coghlan,Finance Director,,2024-07-04,True,Access-The Foundation for Social Investment,False,False,UK registered charity,"8-10 New Fetter Lane, London EC4A 1AZ",,https://interests-api.parliament.uk/api/v1/Interests/8060,,,,,,
7946,London Councils Executive Committee Member - London Council,,2024-07-29,2024-07-30,,Employment and earnings,5180,Nesil Caliskan,London Councils Executive Committee Member,,2024-07-04,True,London Council,False,False,,"59½ Southwark Street, London SE1 0AL",,https://interests-api.parliament.uk/api/v1/Interests/7946,,,,,,
6662,Board Member - Loch Lomond and the Trossachs National Park,,2024-07-30,2024-07-30,2024-09-14,Employment and earnings,5155,Chris Kane,Board Member,,2024-08-21,True,Loch Lomond and the Trossachs National Park,False,True,,"Carrochan Road, Balloch G63 8EG",,https://interests-api.parliament.uk/api/v1/Interests/6662,,,,,,
8196,Trade Union Official - GMB Union,,2024-07-30,2024-07-30,,Employment and earnings,5234,Laurence Turner,Trade Union Official,,2024-07-05,True,GMB Union,False,False,,"22 Stephenson Way, London NW1 2HD",,https://interests-api.parliament.uk/api/v1/Interests/8196,,,,,,
6464,"Senior Researcher - Union of Shop, Distributive and Allied Workers (Usdaw)",,2024-07-30,2024-07-30,,Employment and earnings,5159,Mr Connor Rand,Senior Researcher,,2024-07-08,True,"Union of Shop, Distributive and Allied Workers (Usdaw)",False,False,,"Quays, Voyager Building, 2 Furness Quay, Salford M503XZ",False,https://interests-api.parliament.uk/api/v1/Interests/6464,,,,,,
7644,Director - Bank View Solicitors Limited,,2024-07-30,2024-07-30,,Employment and earnings,5231,Mr Adnan Hussain,Director,,,False,Bank View Solicitors Limited,False,True,,"Bank View House, 55 Preston New Road, Blackburn",,https://interests-api.parliament.uk/api/v1/Interests/7644,,,,,,
7404,Professor - University of Essex,,2024-07-30,2024-07-30,,Employment and earnings,5042,Pam Cox,Professor,,2024-09-15,True,University of Essex,False,False,,"Wivenhoe Park, Colchester CO4 3SQ",,https://interests-api.parliament.uk/api/v1/Interests/7404,,,,,,
6285,Post-doctoral researcher - Durham University,,2024-07-30,2024-07-30,,Employment and earnings,5165,Peter Swallow,Post-doctoral researcher,,2024-07-05,True,Durham University,False,False,University,"The Palatine Centre, University, Stockton Rd, Durham DH1 3LE",,https://interests-api.parliament.uk/api/v1/Interests/6285,,,,,,
6567,Partner - Public First,,2024-07-30,2024-07-30,,Employment and earnings,5337,Olivia Bailey,Partner,,2024-07-05,True,Public First,False,False,,"20 Victoria Street, London SW1H 0NB",,https://interests-api.parliament.uk/api/v1/Interests/6567,,,,,,
7931,"Head of Research, Policy and External Relations - Community trade union",,2024-07-30,2024-07-30,,Employment and earnings,5224,Kate Dearden,"Head of Research, Policy and External Relations",,2024-07-05,True,Community trade union,False,False,,"465c Caledonian Road, London N7 9GX",,https://interests-api.parliament.uk/api/v1/Interests/7931,,,,,,
6886,Senior Public Affairs Officer - Prospect trade union,,2024-07-30,2024-07-30,,Employment and earnings,5222,Tom Rutland,Senior Public Affairs Officer,,2024-07-05,True,Prospect trade union,False,False,,"100 Rochester Row, London SW1P 1JP",,https://interests-api.parliament.uk/api/v1/Interests/6886,,,,,,
6644,Humanities Teacher - Endeavour Multi-Academy Trust,,2024-07-30,2024-07-30,,Employment and earnings,5220,Tristan Osborne,Humanities Teacher,,2024-07-09,True,Endeavour Multi-Academy Trust,False,False,Education,"Parsons Lane, Wilmington, Kent DA2 7BB",,https://interests-api.parliament.uk/api/v1/Interests/6644,,,,,,
7158,Elected Member of East Dunbartonshire Council - East Dunbartonshire Council,,2024-07-30,2024-07-30,2024-12-16,Employment and earnings,5157,Susan Murray,Elected Member of East Dunbartonshire Council,,2024-11-30,True,East Dunbartonshire Council,False,False,I have now resigned as an elected member of East Dunbartonshire Council,"Southbank Marina, 12 Strathkelvin Place, Kirkintilloch, Glasgow, G66 1TJ",,https://interests-api.parliament.uk/api/v1/Interests/7158,,,,,,
7745,Energy markets transaction advisory. - Pexapark (UK) Limited,,2024-07-29,2024-07-29,,Employment and earnings,5340,Jack Rankin,Energy markets transaction advisory.,,,False,Pexapark (UK) Limited,False,False,Renewable energy advisory and software company.,"c/o BDO LLP, 55 Baker Street, London W1U 7EU",,https://interests-api.parliament.uk/api/v1/Interests/7745,,,,,,
6884,Member - Berkshire Fire Authority,,2024-07-29,2024-07-29,2024-09-02,Employment and earnings,5343,Mr Joshua Reynolds,Member,,2024-08-23,True,Berkshire Fire Authority,False,False,,"Pincents Kiln Industrial Park, Newsham Court, Calcot, Reading RG31 7SD",,https://interests-api.parliament.uk/api/v1/Interests/6884,,,,,,
7921,Council Leader - London Borough of Enfield,,2024-07-29,2024-07-29,,Employment and earnings,5180,Nesil Caliskan,Council Leader,,2024-07-31,True,London Borough of Enfield,False,False,,"Civic Centre Silver Street, London EN1 3XA, United Kingdom",,https://interests-api.parliament.uk/api/v1/Interests/7921,,,,,,
6635,Assistant General Secretary - Co-operative Party,,2024-07-29,2024-07-29,,Employment and earnings,5029,Emma Foody,Assistant General Secretary,,2024-07-05,True,Co-operative Party,False,False,Political Party,"U13, 83 Crampton Street, London SE17 3BQ",,https://interests-api.parliament.uk/api/v1/Interests/6635,,,,,,
6579,Parliamentary Aide - Mark Griffin MSP,,2024-07-29,2024-07-29,,Employment and earnings,5183,Frank McNally,Parliamentary Aide,,2024-07-08,True,Mark Griffin MSP,False,False,,"The Scottish Parliament, The Royal Mile, Edinburgh EH99 1SP",,https://interests-api.parliament.uk/api/v1/Interests/6579,,,,,,
6019,Trade Union Official - UNISON,,2024-07-29,2024-07-29,,Employment and earnings,5359,Neil Duncan-Jordan,Trade Union Official,,2024-07-05,True,UNISON,False,False,,"130 Euston Road, London NW1 2AY",False,https://interests-api.parliament.uk/api/v1/Interests/6019,,,,,,
7725,"Councillor, West Lothian Council - West Lothian Council",,2024-07-29,2024-07-29,2024-10-24,Employment and earnings,5179,Kirsteen Sullivan,"Councillor, West Lothian Council",,2024-09-26,True,West Lothian Council,False,False,Local government,"Civic Centre, Howden South Rd, Livingston EH54 6FF",,https://interests-api.parliament.uk/api/v1/Interests/7725,,,,,,
7768,Co-leader of the Green Party of England and Wales - The Green Party of England and Wales,,2024-07-29,2024-07-29,,Employment and earnings,5102,Carla Denyer,Co-leader of the Green Party of England and Wales,2021-10-01,2024-07-04,True,The Green Party of England and Wales,False,False,Political party,"PO Box 78066, London, SE16 9GQ",,https://interests-api.parliament.uk/api/v1/Interests/7768,,,,,,
6759,Borough Councillor - Eastleigh Borough Council,,2024-07-29,2024-07-29,2025-02-03,Employment and earnings,5040,Liz Jarvis,Borough Councillor,,2025-01-28,True,Eastleigh Borough Council,False,False,Borough Council,"Eastleigh House, Upper Market Street SO50 9YN",,https://interests-api.parliament.uk/api/v1/Interests/6759,,,,,,
7095,Head of Adviceline - National Education Union,,2024-07-29,2024-07-29,,Employment and earnings,5053,Natalie Fleet,Head of Adviceline,,2024-07-31,True,National Education Union,False,False,,"Hamilton House, Mabledon Place, London WC1H 9BD",,https://interests-api.parliament.uk/api/v1/Interests/7095,,,,,,
8014,Partner in communications agency - Headland Consultancy,,2024-07-29,2024-07-29,,Employment and earnings,5167,Gregor Poynton,Partner in communications agency,,2024-07-05,True,Headland Consultancy,False,False,"Agency supporting clients' financial and corporate communications, public affairs and campaigning.","Cannon Green, 27 Bush Lane, London EC4R 0AA",,https://interests-api.parliament.uk/api/v1/Interests/8014,,,,,,
6622,Self employed consultant - Family Rights Group,,2024-07-29,2024-07-29,,Employment and earnings,5094,Ms Julie Minns,Self employed consultant,,2024-05-22,True,Family Rights Group,False,False,Charity,"101 Pentonville Road, London N1 9LG",,https://interests-api.parliament.uk/api/v1/Interests/6622,,,,,,
5991,Public Affairs Director - Hanbury Strategy,,2024-07-29,2024-07-29,,Employment and earnings,5276,Chris Ward,Public Affairs Director,,2024-05-30,True,Hanbury Strategy,False,False,Public Affairs,"2 London Bridge, London SE1 9RA",,https://interests-api.parliament.uk/api/v1/Interests/5991,,,,,,
6576,Councillor - North Lanarkshire Council,,2024-07-29,2024-07-29,2024-08-31,Employment and earnings,5183,Frank McNally,Councillor,2024-08-06,,False,North Lanarkshire Council,False,False,,"Civic Centre, Windmillhill Street, Motherwell, ML1 1AB",,https://interests-api.parliament.uk/api/v1/Interests/6576,,,,,,
7732,District Councillor - Bassetlaw District Council,,2024-07-29,2024-07-29,,Employment and earnings,5105,Jo White,District Councillor,,2024-07-05,True,Bassetlaw District Council,False,False,,"Queen's Buildings, Potter Street, Worksop S80 1PH",,https://interests-api.parliament.uk/api/v1/Interests/7732,,,,,,
6678,County Councillor - Oxfordshire County Council,,2024-07-29,2024-07-29,,Employment and earnings,5296,Freddie van Mierlo,County Councillor,,,False,Oxfordshire County Council,False,False,,"County Hall, New Road, Oxford OX1 1ND",,https://interests-api.parliament.uk/api/v1/Interests/6678,,,,,,
7883,Councillor - Cambridge City Council,,2024-07-29,2024-07-29,,Employment and earnings,5308,Sam Carling,Councillor,,,False,Cambridge City Council,False,False,,"The Guildhall, Market Square, Cambridge CB2 3QJ",,https://interests-api.parliament.uk/api/v1/Interests/7883,,,,,,
7748,Work as a solicitor. - Thompsons Solicitors LLP,,2024-07-29,2024-07-29,,Employment and earnings,5230,Warinder Juss,Work as a solicitor.,,,False,Thompsons Solicitors LLP,False,False,,"Congress House, Great Russell Street, London WC1B 3LW",,https://interests-api.parliament.uk/api/v1/Interests/7748,,,,,,
7719,Partner in law firm - Hausfeld & Co LLP,,2024-07-29,2024-07-29,,Employment and earnings,5333,Lucy Rigby,Partner in law firm,,2024-07-05,True,Hausfeld & Co LLP,False,False,Law firm,"12 Gough Square, London EC4A 3DW",,https://interests-api.parliament.uk/api/v1/Interests/7719,,,,,,
7955,Teacher - Coventry City Council,,2024-07-29,2024-07-29,,Employment and earnings,5036,Jodie Gosling,Teacher,,2024-07-04,True,Coventry City Council,False,False,Primary school,"Joseph Cash Primary School, Owenford Rd, Coventry CV63FS",,https://interests-api.parliament.uk/api/v1/Interests/7955,,,,,,
7653,Public Affairs Director - Portland,,2024-07-29,2024-07-29,,Employment and earnings,5236,Jade Botterill,Public Affairs Director,,2024-07-05,True,Portland,False,False,Communications agency,"Bankside 3, 90 - 100 Southwark Street, London SE1 0SW",,https://interests-api.parliament.uk/api/v1/Interests/7653,,,,,,
6345,Local councillor - Aberdeenshire Council,,2024-07-29,2024-07-29,,Employment and earnings,5280,Seamus Logan,Local councillor,,2024-08-30,True,Aberdeenshire Council,False,False,,"Woodhill House, Westburn Road AB16 5GB",,https://interests-api.parliament.uk/api/v1/Interests/6345,,,,,,
8046,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC). - The Centre for Medicinal Cannabis (CMC).,,2024-07-29,2024-07-29,2024-12-03,Employment and earnings,4020,George Freeman,Strategic Advisor to the Cannabinoid Research and Development Group (CRDG) at the Centre for Medicinal Cannabis (CMC).,2024-04-05,2024-11-30,True,The Centre for Medicinal Cannabis (CMC).,False,False,"CMC is a not for profit industry membership organisation focused on clinical research and development of cannabinoid medicines. The Centre has three platforms with the following trading names: The Association for the Cannabinoid Industry (ACI), which relates to cannabinoids as a food ingredient; The Medical Cannabis Alliance (MCA), which is for Cannabis Based Medical Products; and Cannabinoid Research and Development Group (CRDG)","10 Queen Street Place, London, England EC4R 1BE.",True,https://interests-api.parliament.uk/api/v1/Interests/8046,,,,,,
7509,Trade Union Organiser - GMB Union,,2024-07-29,2024-07-29,,Employment and earnings,5037,Lola McEvoy,Trade Union Organiser,,2024-07-05,True,GMB Union,False,False,,"St James Business Park, 81 Linwood Road, Paisley PA3 3BB",,https://interests-api.parliament.uk/api/v1/Interests/7509,,,,,,
6849,Elected Councillor - London Borough of Barking and Dagenham,,2024-07-29,2024-07-29,,Employment and earnings,5272,Margaret Mullane,Elected Councillor,,2024-07-15,True,London Borough of Barking and Dagenham,False,False,Barking and Dagenham Council,"Town Hall, Barking, Essex",,https://interests-api.parliament.uk/api/v1/Interests/6849,,,,,,
6957,Head of nursing - Kent and Medway NHS trust,,2024-07-26,2024-07-26,,Employment and earnings,5247,Sojan Joseph,Head of nursing,,2024-07-05,True,Kent and Medway NHS trust,False,False,,"Eastern and Costal area offices, Littlebourne Road, Canterbury CT1 1AZ",,https://interests-api.parliament.uk/api/v1/Interests/6957,,,,,,
7605,"Science and Technology Advisor, The Pioneer Group - Pioneer Group Limited",,2024-07-26,2024-07-26,2024-10-22,Employment and earnings,4020,George Freeman,"Science and Technology Advisor, The Pioneer Group",2024-05-22,,False,Pioneer Group Limited,False,False,"Pioneer is a private property management company that provides venture building, incubation, and venture investment support to early stage companies, as well as the development and operation of life science incubator facilities.","New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",True,https://interests-api.parliament.uk/api/v1/Interests/7605,,,,,,
7576,Chief Executive - Resolution Foundation,,2024-07-26,2024-07-26,,Employment and earnings,5069,Torsten Bell,Chief Executive,,2024-07-04,True,Resolution Foundation,False,False,Charity,"2 Queen Anne's Gate, London SW1H 9AA",,https://interests-api.parliament.uk/api/v1/Interests/7576,,,,,,
7119,Director - AEC Ltd,,2024-07-26,2024-07-26,,Employment and earnings,5250,Gideon Amos,Director,,2024-07-31,True,AEC Ltd,False,True,Chartered Architects and Town Planners,"198 High Street, Tonbridge, Kent TN9 1BE",,https://interests-api.parliament.uk/api/v1/Interests/7119,,,,,,
6467,Communications Officer - Nottinghamshire and City of Nottingham Fire Authority,,2024-07-26,2024-07-26,,Employment and earnings,5077,Jacob Collier,Communications Officer,,2024-07-07,True,Nottinghamshire and City of Nottingham Fire Authority,False,False,Fire and rescue service,"Nottinghamshire Fire and Rescue Fire Service, Joint Headquarters, Sherwood Lodge, Arnold, Nottingham NG5 8PP",,https://interests-api.parliament.uk/api/v1/Interests/6467,,,,,,
7520,Partner of a law firm and consultant to a law firm. - Shepherd and Wedderburn LLP,,2024-07-26,2024-07-26,,Employment and earnings,5170,John Grady,Partner of a law firm and consultant to a law firm.,,2024-07-05,True,Shepherd and Wedderburn LLP,False,False,A law firm,9 Haymarket Square Edinburgh EH3 8FY,,https://interests-api.parliament.uk/api/v1/Interests/7520,,,,,,
7589,Adviser to Henham Strategy on UK Science & Technology Investment - Henham Strategy LTD,,2024-07-26,2024-07-26,2024-09-11,Employment and earnings,4020,George Freeman,Adviser to Henham Strategy on UK Science & Technology Investment,2024-05-23,2024-09-30,True,Henham Strategy LTD,False,False,"Henham Strategy is a specialist private sector consultancy with a growing client base in UK science and technology investment, in particular helping UK sectors, clusters and companies looking to attract inward investment","35-37 Ludgate Hill, London, England EC4M 7JN",True,https://interests-api.parliament.uk/api/v1/Interests/7589,2024-10-15,,,,,
6484,Councillor - Calderdale Council,,2024-07-26,2024-07-26,,Employment and earnings,5295,Josh Fenton-Glynn,Councillor,,,False,Calderdale Council,False,False,,Halifax Town Hall HX1,,https://interests-api.parliament.uk/api/v1/Interests/6484,,,,,,
6001,Product Owner Hydrogen UK - Bosch Thermotechnology Ltd,,2024-07-26,2024-07-26,,Employment and earnings,5087,Tom Collins,Product Owner Hydrogen UK,,2024-07-05,True,Bosch Thermotechnology Ltd,False,False,"Worcester Bosch, manufacturer of domestic, commercial and industrial HVAC equipment.","Cotswold Way, Worcester WR4 9SW",,https://interests-api.parliament.uk/api/v1/Interests/6001,,,,,,
7603,"Chairman of Advisory Board, Nodenza Venture Partners - Nodenza Venture Partners",,2024-07-26,2024-07-26,2024-10-22,Employment and earnings,4020,George Freeman,"Chairman of Advisory Board, Nodenza Venture Partners",2024-05-20,,False,Nodenza Venture Partners,False,False,Nodenza Venture Partners is a venture capital firm specialising in biotechnology and medical device investments.,"228 Park Avenue South, PMB 67135, New York, NY, 10003-1502, United States",True,https://interests-api.parliament.uk/api/v1/Interests/7603,,,,,,
7327,Elected Councillor - North Warwickshire Borough Council,,2024-07-25,2024-07-25,,Employment and earnings,5065,Rachel Taylor,Elected Councillor,,,False,North Warwickshire Borough Council,False,False,District Council,"The Council House, South Street, Atherstone, Warwickshire CV9 1DE",,https://interests-api.parliament.uk/api/v1/Interests/7327,,,,,,
7483,Director of Communications - Clarion Housing Group,,2024-07-25,2024-07-25,,Employment and earnings,5061,Andrew Lewin,Director of Communications,,2024-07-06,True,Clarion Housing Group,False,False,,"6 More, London SE1 2DA",,https://interests-api.parliament.uk/api/v1/Interests/7483,,,,,,
6522,District Councillor - South Oxfordshire District Council,,2024-07-25,2024-07-25,,Employment and earnings,5296,Freddie van Mierlo,District Councillor,,,False,South Oxfordshire District Council,False,False,,Abbey House Abbey Close Abingdon OX14 3JE,,https://interests-api.parliament.uk/api/v1/Interests/6522,,,,,,
7265,Borough Councillor. - Ashford Borough council,,2024-07-25,2024-07-25,2024-09-19,Employment and earnings,5247,Sojan Joseph,Borough Councillor.,2023-05-05,2024-09-06,True,Ashford Borough council,False,False,Local government.,"Civic Centre, Tannery Ln, Ashford TN23 1PL",,https://interests-api.parliament.uk/api/v1/Interests/7265,,,,,,
6941,private medical practice - Private patient payments,,2024-07-25,2024-07-25,,Employment and earnings,5163,Peter Prinsley,private medical practice,2024-07-16,,False,Private patient payments,False,False,,[private],,https://interests-api.parliament.uk/api/v1/Interests/6941,,,,,,
7340,Strategy Advisor NHS England - NHS England,,2024-07-25,2024-07-25,,Employment and earnings,5300,Kevin McKenna,Strategy Advisor NHS England,,2024-07-05,True,NHS England,False,False,NHS,"NHS England, Wellington House, London SE1 8EG",,https://interests-api.parliament.uk/api/v1/Interests/7340,,,,,,
6685,Director and CEO of consultancy company - Venture Xtreme Consultancy Limited,,2024-07-25,2024-07-25,,Employment and earnings,5134,Andy MacNae,Director and CEO of consultancy company,,2024-07-05,True,Venture Xtreme Consultancy Limited,True,True,,,,https://interests-api.parliament.uk/api/v1/Interests/6685,,,,,,
6526,Director - Mochico,,2024-07-25,2024-07-25,2024-10-01,Employment and earnings,5296,Freddie van Mierlo,Director,,2024-06-29,True,Mochico,True,True,Provides advisory services to clients,,,https://interests-api.parliament.uk/api/v1/Interests/6526,,,,,,
7324,Solicitor - Rachel Taylor Consultancy Limited,,2024-07-25,2024-07-25,,Employment and earnings,5065,Rachel Taylor,Solicitor,,2024-07-05,True,Rachel Taylor Consultancy Limited,False,True,Providing legal services to local solicitors firms including Evans Derry Solicitors,"The Old College, Ratcliffe Road, Atherstone, Warwickshire CV9 1LF",,https://interests-api.parliament.uk/api/v1/Interests/7324,,,,,,
6068,Lecturer - University of Bath,,2024-07-25,2024-07-25,,Employment and earnings,5239,Sarah Gibson,Lecturer,,,False,University of Bath,False,False,University,"The University of Bath, Claverton Down, Bath BA2 7AY",,https://interests-api.parliament.uk/api/v1/Interests/6068,,,,,,
7183,Chief Executive Officer (CEO) - Elmore Community Services,,2024-07-24,2024-07-24,,Employment and earnings,5210,Tom Hayes,Chief Executive Officer (CEO),,2024-07-05,True,Elmore Community Services,False,False,Mental health and domestic abuse charity,"213 Barns Road, Oxford OX4 3UT",,https://interests-api.parliament.uk/api/v1/Interests/7183,,,,,,
7125,Leader of South Gloucestershire Council - South Gloucestershire Council,,2024-07-24,2024-07-24,,Employment and earnings,5140,Claire Young,Leader of South Gloucestershire Council,,2024-07-17,True,South Gloucestershire Council,False,False,,"Department for Resources and Business Change, PO Box 1953, Bristol BS37 0DE",False,https://interests-api.parliament.uk/api/v1/Interests/7125,,,,,,
6315,NHS consultant surgeon - James Paget University Hospital,,2024-07-24,2024-07-24,,Employment and earnings,5163,Peter Prinsley,NHS consultant surgeon,,,False,James Paget University Hospital,False,False,,Great Yarmouth NR31 6LA,,https://interests-api.parliament.uk/api/v1/Interests/6315,,,,,,
7260,District Councillor - Mid Devon District Council,,2024-07-24,2024-07-24,,Employment and earnings,5252,Rachel Gilmour,District Councillor,,,False,Mid Devon District Council,False,False,Local Government,"Phoenix House, Phoenix Lane, Tiverton, Devon EX16 6PP",,https://interests-api.parliament.uk/api/v1/Interests/7260,,,,,,
6322,private medical practice - Peter Prinsley private medical practice,,2024-07-24,2024-07-24,,Employment and earnings,5163,Peter Prinsley,private medical practice,,,False,Peter Prinsley private medical practice,False,False,,"Spire Hospital Old Watton Road, Norwich NR4 7TD",,https://interests-api.parliament.uk/api/v1/Interests/6322,,,,,,
7276,Councillor - Cheshire East Council,,2024-07-24,2024-07-24,,Employment and earnings,5273,Connor Naismith,Councillor,,2024-07-11,True,Cheshire East Council,False,False,Local Authority,"Westfields, Middlewich Road, Sandbach, Cheshire CW11 1HZ",,https://interests-api.parliament.uk/api/v1/Interests/7276,,,,,,
6238,Highland Councillor - Highland Council,,2024-07-24,2024-07-24,,Employment and earnings,5362,Mr Angus MacDonald,Highland Councillor,,,False,Highland Council,False,False,,"Glenurquart Road, Inverness IV3 5NX",,https://interests-api.parliament.uk/api/v1/Interests/6238,,,,,,
6867,"Councillor (and until 17 July 2024, Council Leader) - South Ribble Borough Council",,2024-07-23,2024-07-23,2024-09-02,Employment and earnings,5074,Mr Paul Foster,"Councillor (and until 17 July 2024, Council Leader)",,2024-08-31,True,South Ribble Borough Council,False,False,,"West Paddock, Leyland, Lancashire PR25 1DH",,https://interests-api.parliament.uk/api/v1/Interests/6867,,,,,,
7043,County Councillor - Surrey County Council,,2024-07-23,2024-07-23,,Employment and earnings,5297,Rebecca Paul,County Councillor,,,False,Surrey County Council,False,False,,"Woodhatch Place, 11 Cockshot Hill, Reigate RH2 8EF",,https://interests-api.parliament.uk/api/v1/Interests/7043,,,,,,
6996,Head of Partnerships - Yorkshire Water,,2024-07-23,2024-07-23,,Employment and earnings,5233,Lee Pitcher,Head of Partnerships,,,False,Yorkshire Water,False,False,,"Western House, Western Way, Halifax Road, Bradford BD6 2SZ",,https://interests-api.parliament.uk/api/v1/Interests/6996,,,,,,
6997,"Head of Campaigns, Communications and DIgital, the TUC - Trades Union Congress",,2024-07-23,2024-07-23,,Employment and earnings,5048,Antonia Bance,"Head of Campaigns, Communications and DIgital, the TUC",,2024-07-05,True,Trades Union Congress,False,False,Trade union,"Congress House, Great Russell St, London WC1B 3LS",,https://interests-api.parliament.uk/api/v1/Interests/6997,,,,,,
6972,Councillor - Cheshire West and Chester Council,,2024-07-23,2024-07-23,,Employment and earnings,5195,Andrew Cooper,Councillor,,2024-05-28,True,Cheshire West and Chester Council,False,False,,"The Portal, Wellington Road, Ellesmere Port, CH65 0BA",,https://interests-api.parliament.uk/api/v1/Interests/6972,,,,,,
6970,Software Development Director - MIS Active Management Systems Limited,,2024-07-23,2024-07-23,,Employment and earnings,5195,Andrew Cooper,Software Development Director,,2024-07-04,True,MIS Active Management Systems Limited,False,False,Provider of software and services to the social housing sector,"Charnwood House, Gadbrook Business Centre, Northwich CW9 7UG",,https://interests-api.parliament.uk/api/v1/Interests/6970,,,,,,
6904,Employment: Senior Communications Manager - Pay.UK,,2024-07-22,2024-07-22,,Employment and earnings,5162,Matthew Patrick,Employment: Senior Communications Manager,,2024-07-04,True,Pay.UK,False,False,Payment Systems Operator,"2 Thomas More Square, London E1W 1YN",,https://interests-api.parliament.uk/api/v1/Interests/6904,,,,,,
6919,Legal Services - Bachubhai Munim & Co,,2024-07-22,2024-07-22,,Employment and earnings,1508,Sir Geoffrey Cox,Legal Services,2016-09-01,2018-07-18,True,Bachubhai Munim & Co,False,False,Advocates & Solicitors,"312 Tulsiani Chambers, Mumbai",,https://interests-api.parliament.uk/api/v1/Interests/6919,,,,,,
6022,Media Planning Manager - Channel 4 Television,,2024-07-22,2024-07-22,,Employment and earnings,5119,Natasha Irons,Media Planning Manager,2008-02-25,2024-07-19,True,Channel 4 Television,False,False,Television broadcaster,"124 Horseferry Road, London SW1P 2TX",,https://interests-api.parliament.uk/api/v1/Interests/6022,,,,,,
6832,Solicitor - Thompsons Solicitors LLP,,2024-07-22,2024-07-22,,Employment and earnings,5230,Warinder Juss,Solicitor,,,False,Thompsons Solicitors LLP,False,False,,"Congress House, Great Russell Street, London WC1B 3LW",,https://interests-api.parliament.uk/api/v1/Interests/6832,,,,,,
6775,West Sussex County Councillor - West Sussex County Council,,2024-07-22,2024-07-22,,Employment and earnings,5329,John Milne,West Sussex County Councillor,,,False,West Sussex County Council,False,False,,"County Hall, Chichester, West Sussex PO19 1RG",,https://interests-api.parliament.uk/api/v1/Interests/6775,,,,,,
6789,Secretary - Labour First Ltd,,2024-07-22,2024-07-22,,Employment and earnings,5112,Luke Akehurst,Secretary,,2024-07-03,True,Labour First Ltd,True,True,Political organisation within the Labour Party,,,https://interests-api.parliament.uk/api/v1/Interests/6789,,,,,,
6783,Communications Advice (Own business) - Crimson Bridge Communications,,2024-07-22,2024-07-22,,Employment and earnings,5275,Graeme Downie,Communications Advice (Own business),,2024-07-19,True,Crimson Bridge Communications,True,True,Communications Advice (Member's Own Business),,,https://interests-api.parliament.uk/api/v1/Interests/6783,,,,,,
6852,Presenter - GB News Ltd,,2024-07-22,2024-07-22,,Employment and earnings,5091,Nigel Farage,Presenter,,,False,GB News Ltd,False,False,,"Riverbank House, 2 Swan Lane, London EC4R3TT",,https://interests-api.parliament.uk/api/v1/Interests/6852,,,,,,
6079,Councillor - London Borough of Sutton,,2024-07-22,2024-07-22,,Employment and earnings,5103,Luke Taylor,Councillor,,,False,London Borough of Sutton,False,False,Local Authority,"St Nicholas Way, Sutton SM1 1EA",,https://interests-api.parliament.uk/api/v1/Interests/6079,,,,,,
