ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice
6078,,Managing Consultant - Ricondo,11/07/2024,17/07/2024,,Employment and earnings,Luke Taylor,5103,Managing Consultant,,,FALSE,Ricondo,FALSE,FALSE,Aviation Consulting,"1 Lyric Square, London W6 0NB",
6545,,Doctor - NHS,17/07/2024,17/07/2024,,Employment and earnings,Dr Simon Opher,5030,Doctor,,09/08/2024,TRUE,NHS,FALSE,FALSE,,"May Lane Surgery, Dursley, Glos GL11 4JN",
6525,,Managing Director - TheCityUK,17/07/2024,17/07/2024,,Employment and earnings,Emma Reynolds,4077,Managing Director,,23/05/2024,TRUE,TheCityUK,FALSE,FALSE,Industry body,"Fitzwilliam House, 10 St Mary Axe, London EC3A 8BF",
6476,,Councilor - Somerset Council,16/07/2024,16/07/2024,,Employment and earnings,Adam Dance,5191,Councilor,,,FALSE,Somerset Council,FALSE,FALSE,,"County Hall, The Crescent, Taunton TA1 4DY",
6352,,Councillor - Surrey County Council,16/07/2024,16/07/2024,,Employment and earnings,Mr Will Forster,5322,Councillor,,,FALSE,Surrey County Council,FALSE,FALSE,,"11 Cockshot Hill, Woodhatch, Reigate RH2 8EF",
6141,,Neighbourhood Housing Officer - Cottsway Housing,16/07/2024,16/07/2024,,Employment and earnings,Sean Woodcock,5328,Neighbourhood Housing Officer,,05/07/2024,TRUE,Cottsway Housing,FALSE,FALSE,Housing Association (third sector),"Cottsway House, Heynes Place, Avenue Two, Station Lane, Witney, Oxon OX28 4YG",
6486,,County Councillor - Lancashire County Councillor,16/07/2024,16/07/2024,,Employment and earnings,Lizzi Collinge,5225,County Councillor,,,FALSE,Lancashire County Councillor,FALSE,FALSE,,"PO Box 78, County Hall, Fishergate, Preston, Lancashire PR1 8XJ",
6457,,Campaign Manager - Liberal Democrats,16/07/2024,16/07/2024,,Employment and earnings,Mr Will Forster,5322,Campaign Manager,,17/07/2024,TRUE,Liberal Democrats,FALSE,FALSE,,"1 Vincent Square, London SW1P 2PN",
6478,,Self-employed landscaper - Myself,16/07/2024,16/07/2024,,Employment and earnings,Adam Dance,5191,Self-employed landscaper,,04/07/2024,TRUE,Myself,TRUE,FALSE,,,
6387,,Councillor - Stockport Metropolitan Borough Council,16/07/2024,16/07/2024,,Employment and earnings,Tom Morrison,5090,Councillor,,,FALSE,Stockport Metropolitan Borough Council,FALSE,FALSE,,"Stockport Town Hall, Edward Street, Stockport SK1 3XE",
6051,,NAHT MAT Engagement Officer - National Association Head Teachers,10/07/2024,16/07/2024,,Employment and earnings,Amanda Martin,5294,NAHT MAT Engagement Officer,,04/07/2024,TRUE,National Association Head Teachers,FALSE,FALSE,Education Trade Union,"NAHT HQ Millbank Tower, London SW1P 4QP",
6354,,Local Councillor - RBWM - Royal Borough of Windsor & Maidenhead,16/07/2024,16/07/2024,,Employment and earnings,Mr Joshua Reynolds,5343,Local Councillor - RBWM,,,FALSE,Royal Borough of Windsor & Maidenhead,FALSE,FALSE,Local Council,"Town Hall, St Ives Road, Maidenhead SL6 1RF",
6003,,Councillor - London borough of Camden,16/07/2024,16/07/2024,,Employment and earnings,Danny Beales,5339,Councillor,,,FALSE,London borough of Camden,FALSE,FALSE,,"Camden Town Hall, Judd street, London WC1H 9JE",
6394,,"Senior Manager, Fraud and Compliance - Remote Technology Services Ltd",16/07/2024,16/07/2024,,Employment and earnings,Mr Luke Charters,5199,"Senior Manager, Fraud and Compliance",,08/07/2024,TRUE,Remote Technology Services Ltd,FALSE,FALSE,Financial Services,"5 New Street Square, London EC4A 3TW",
6454,,Councillor - Woking Borough Council,16/07/2024,16/07/2024,,Employment and earnings,Mr Will Forster,5322,Councillor,,,FALSE,Woking Borough Council,FALSE,FALSE,,"Civic Offices, Gloucester Square, Woking GU21 6YL",
6301,,County Councillor - Leicestershire County Council,15/07/2024,15/07/2024,,Employment and earnings,Mr Peter Bedford,5330,County Councillor,,01/05/2025,TRUE,Leicestershire County Council,FALSE,FALSE,Local Authority,"Leicestershire County Council, County Hall, Glenfield, Leicester LE3 8RA",
6268,,Hertfordshire Deputy Police and Crime Commissioner - Hertfordshire Police and Crime Commissioner,15/07/2024,15/07/2024,,Employment and earnings,Lewis Cocking,5050,Hertfordshire Deputy Police and Crime Commissioner,,05/07/2024,TRUE,Hertfordshire Police and Crime Commissioner,FALSE,FALSE,,"Harpenden Police Station, 13 Vaughan Road Harpenden, Hertfordshire, AL5 4GZ",
6308,,Partner in retail fashion business - Pure,15/07/2024,15/07/2024,,Employment and earnings,Michelle Scrogham,5049,Partner in retail fashion business,,,FALSE,Pure,TRUE,TRUE,Retail fashion,,
5988,,Barrister - Doughty Street Chambers,10/07/2024,12/07/2024,,Employment and earnings,Tony Vaughan,5067,Barrister,,,FALSE,Doughty Street Chambers,FALSE,FALSE,Legal services,"54 Doughty Street, London WC1N 2LS",
6116,,Director - DBS Financial Solutions Ltd,11/07/2024,11/07/2024,,Employment and earnings,David Burton-Sampson,5106,Director,,30/06/2024,TRUE,DBS Financial Solutions Ltd,TRUE,TRUE,Mortgage and Insurance Brokerage,,
6127,,Councillor - BCP Council,11/07/2024,11/07/2024,,Employment and earnings,Vikki Slade,5327,Councillor,05/07/2024,,FALSE,BCP Council,FALSE,FALSE,Local Authority,"Civic Centre, Bourne Avenue, Bournemouth BH2 6DY",
6145,,Councillor - Cherwell District Council,11/07/2024,11/07/2024,,Employment and earnings,Sean Woodcock,5328,Councillor,,05/07/2024,TRUE,Cherwell District Council,FALSE,FALSE,Local Authority,"Bodicote House, White Post Road, Bodicote, Banbury, OX15 4AA",
6077,,Solicitor - Forsters LLP,11/07/2024,11/07/2024,,Employment and earnings,Sarah Bool,5355,Solicitor,,05/07/2024,TRUE,Forsters LLP,FALSE,FALSE,Law Firm,"22 Baker Street, London W1U 3BW",
6111,,Government - Crawley Borough Council,11/07/2024,11/07/2024,,Employment and earnings,Peter Lamb,5345,Government,,,FALSE,Crawley Borough Council,FALSE,FALSE,,"Town Hall, The Boulevard, Crawley RH10 1UZ",
6108,,Public affairs - CIPD,11/07/2024,11/07/2024,,Employment and earnings,Peter Lamb,5345,Public affairs,,05/07/2024,TRUE,CIPD,FALSE,FALSE,Chartered body for the Human Resources profession,"151 The Broadway, London, SW19 1JQ",
6102,,Local Government Councillor - The Moray Council,11/07/2024,11/07/2024,,Employment and earnings,Graham Leadbitter,5277,Local Government Councillor,,,FALSE,The Moray Council,FALSE,FALSE,,"High Street, Elgin IV30 1BX",
6087,,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority - Human Fertilisation and Embryology Authority,11/07/2024,11/07/2024,,Employment and earnings,Dr Neil Shastri-Hurst,5197,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority,,,FALSE,Human Fertilisation and Embryology Authority,FALSE,FALSE,,"2nd Floor, 2 Redman Place, London E20 1JQ",
6131,,Lead Member in Local Government - Local Government Association,11/07/2024,11/07/2024,,Employment and earnings,Vikki Slade,5327,Lead Member in Local Government,,,FALSE,Local Government Association,FALSE,FALSE,,"LGA House, Smith Square, London SW1P 3HZ",
6069,,Writing an essay for publication in a compendium - Axel and Margaret Ax:son Johnson Foundation,10/07/2024,10/07/2024,,Employment and earnings,Claire Coutinho,4806,Writing an essay for publication in a compendium,,10/05/2024,TRUE,Axel and Margaret Ax:son Johnson Foundation,FALSE,FALSE,Charitable and scholarly foundation,"Stureplan 3, SE-103 75 Stockholm, Sweden",FALSE
6052,,"Director & Employee, Barrister - Chambers of Ayoub Khan Ltd",10/07/2024,10/07/2024,,Employment and earnings,Ayoub Khan,5357,"Director & Employee, Barrister",04/07/2024,,FALSE,Chambers of Ayoub Khan Ltd,TRUE,TRUE,Barrister,,
6031,,Barrister - No5 Chambers,10/07/2024,10/07/2024,,Employment and earnings,Dr Neil Shastri-Hurst,5197,Barrister,,,FALSE,No5 Chambers,FALSE,FALSE,,"103 Colmore Row, Birmingham B3 3AG",
3871,,Writing and adapting a book - United Agents,,08/07/2024,08/07/2024,Employment and earnings,Chris Bryant,1446,Writing and adapting a book,,,FALSE,United Agents,FALSE,FALSE,,"12-26 Lexington Street, London W1F 0LE",
5222,,Writing article - Guardian News & Media Ltd,,03/06/2024,,Employment and earnings,Ms Diane Abbott,172,Writing article,,,FALSE,Guardian News & Media Ltd,FALSE,FALSE,publication,"Kings Place, 90 York Way, London N1P 2AP",
5770,,Speaking Engagements - XTX Markets,,17/05/2024,,Employment and earnings,Catherine McKinnell,4125,Speaking Engagements,,,FALSE,XTX Markets,FALSE,FALSE,,"R7, 14-18 Handyside Street, London N1C 4DN",
5774,,Appearances on ITV's This Morning show - ITV PLC,,16/05/2024,,Employment and earnings,Dr Rosena Allin-Khan,4573,Appearances on ITV's This Morning show,,,FALSE,ITV PLC,FALSE,FALSE,,"ITV White City, 201 Wood Lane, London W12 7RU",
5606,,Interview Fee - Faber and Faber,,14/05/2024,,Employment and earnings,Bell Ribeiro-Addy,4764,Interview Fee,,,FALSE,Faber and Faber,FALSE,FALSE,Independent Publishing House,"The Bindery, 51 Hatton Garden, London EC1N 8HN",FALSE
5729,,Legal services - CGS Solicitors,,13/05/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,FALSE,CGS Solicitors,FALSE,FALSE,,"4th Floor, 1 Minster Court, Mincing Lane, London EC3R 7AA",
5727,,Legal services - Bortoft Bell Solicitors,,13/05/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,FALSE,Bortoft Bell Solicitors,FALSE,FALSE,,"2 John Street, London WC1N 2ES",
5638,,Speaker - Chartwell Speakers,07/05/2024,09/05/2024,,Employment and earnings,George Freeman,4020,Speaker,22/04/2024,,FALSE,Chartwell Speakers,FALSE,FALSE,speaker bureau and literary agency,"WeWork, Colonnade Walk, 123 Buckingham Palace Road, London SW1W 9SH",TRUE
5421,,Chair of Science and Technology Advisory Board - Eastern Powerhouse,,24/04/2024,,Employment and earnings,George Freeman,4020,Chair of Science and Technology Advisory Board,18/03/2024,,FALSE,Eastern Powerhouse,FALSE,FALSE,,"42 Tavistock Street, London WC2E 7PB",TRUE
5388,,Speaking Engagement - WA Communications,,23/04/2024,,Employment and earnings,Simon Lightwood,4943,Speaking Engagement,,,FALSE,WA Communications,FALSE,FALSE,,"6th Floor, Artillery House, Artillery Row, London SW1P 1RT",
5320,,Royalties for a book - David Luxton,,19/04/2024,,Employment and earnings,Chris Evans,4040,Royalties for a book,,,FALSE,David Luxton,FALSE,FALSE,Literary Agent,"First Floor, Jebsen House, 53-61 High Street, Ruislip, Middlesex, England, HA4 7BD",
4482,,Library copyright fees - Public Lending Right,,18/04/2024,,Employment and earnings,Jess Phillips,4370,Library copyright fees,,,FALSE,Public Lending Right,FALSE,FALSE,,"British Library, Boston Spa, Wetherby LS23 7BQ",
5298,,Writing one article - Daily Express,,15/04/2024,,Employment and earnings,Lee Anderson,4743,Writing one article,,,FALSE,Daily Express,FALSE,FALSE,,"One Canada Square, Canary Wharf, London E14 5AP",
5123,,Director - Impero Holdings Ltd,,15/04/2024,15/04/2024,Employment and earnings,Richard Fuller,3912,Director,01/04/2023,31/03/2024,TRUE,Impero Holdings Ltd,FALSE,TRUE,a software company,"2 Tollhouse Hill, Nottingham NG1 5FS",
5282,,Practice at the Bar of England and Wales - Thomas More Chambers,,14/04/2024,12/04/2024,Employment and earnings,Sir Geoffrey Cox,1508,Practice at the Bar of England and Wales,,,FALSE,Thomas More Chambers,FALSE,FALSE,,"7 Lincoln's Inn Fields, London WC2A 3BP",
5193,,Writing articles - Telegraph Media Group Ltd,,10/04/2024,25/04/2024,Employment and earnings,Suella Braverman,4475,Writing articles,,,FALSE,Telegraph Media Group Ltd,FALSE,FALSE,,"111 Buckingham Palace Road, London SW1W 0DT",TRUE
5142,,Legal Services - Director of Public Prosecutions Mauritius,,09/04/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal Services,01/09/2023,29/02/2024,TRUE,Director of Public Prosecutions Mauritius,FALSE,FALSE,,"Level 10, 16 Garden Tower Building, Poudriere St, Port Louis, Mauritius",
4480,,Royalties,,26/03/2024,,Employment and earnings,Jess Phillips,4370,Royalties,,,FALSE,Authors' Licensing and Collecting Society (ALCS),FALSE,FALSE,Collection of copyright payments for authors,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",FALSE
4836,,Independent Non-executive Director - Super Sharp Space Systems,,18/03/2024,,Employment and earnings,Mark Garnier,4074,Independent Non-executive Director,01/09/2023,,FALSE,Super Sharp Space Systems,FALSE,FALSE,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",
4923,,Non-executive Director - CSA Catapult Innovation Centre,19/12/2022,18/03/2024,02/08/2024,Employment and earnings,Layla Moran,4656,Non-executive Director,01/12/2022,01/12/2025,TRUE,CSA Catapult Innovation Centre,FALSE,TRUE,a centre established to help the UK become a global leader in compound semiconductors,"Imperial Park Innovation Centre, Celtic Way, Newport NP10 8BE",
3799,,Appearances on Talk TV,,18/03/2024,,Employment and earnings,Sir Alec Shelbrooke,3997,Appearances on Talk TV,,,FALSE,News UK,FALSE,FALSE,,"PO Box 151, Peterborough PE7 8YT",
4288,,Recording podcast episodes,,18/03/2024,,Employment and earnings,Clive Lewis,4500,Recording podcast episodes,,,FALSE,Persephonica Ltd,FALSE,FALSE,,"DS House, 306 High Street, Croydon CR0 1NG",
4707,,Partner,,18/03/2024,,Employment and earnings,Sir Geoffrey Clifton-Brown,249,Partner,,,FALSE,East Beckham partnership,FALSE,FALSE,Arable farming,Norfolk,
4400,,Hosting an LBC show,,18/03/2024,,Employment and earnings,Angela Rayner,4356,Hosting an LBC show,,,FALSE,Global Radio Services Limited,FALSE,FALSE,,"30 Leicester Square, London WC2H 7LA",
4341,,Surgeon Commander - Royal Naval Reserve,,18/03/2024,02/10/2015,Employment and earnings,Dr Andrew Murrison,1466,Surgeon Commander,,,FALSE,Royal Naval Reserve,FALSE,FALSE,,"HMS President, St Katherine’s Dock, London",
3818,,Member of the Advisory Board of the House Magazine,01/07/2021,18/03/2024,19/10/2023,Employment and earnings,Dame Karen Bradley,4110,Member of the Advisory Board of the House Magazine,12/05/2021,,FALSE,Political Engagement Limited,FALSE,FALSE,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",TRUE
4181,,Legal services,,18/03/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,FALSE,CMS Holborn Asia,FALSE,FALSE,,"Holborn Law LLC, 7 Straights View, Marina One East Tower, #19-01, 018936, Singapore",
4375,,Writing articles,,18/03/2024,,Employment and earnings,Jess Phillips,4370,Writing articles,,,FALSE,Guardian News & Media Ltd,FALSE,FALSE,,"Kings Place, 90 York Way, London N1P 2AP",
4865,,Consultant paediatrician,09/01/2017,18/03/2024,26/10/2023,Employment and earnings,Dr Caroline Johnson,4592,Consultant paediatrician,,,FALSE,North West Anglia NHS Foundation Trust,FALSE,FALSE,,"Peterborough City Hospital, Bretton Gate, Bretton, PE3 9GZ",
4932,,Academic Work - Liberty Fund Inc,,18/03/2024,,Employment and earnings,Jesse Norman,3991,Academic Work,,,FALSE,Liberty Fund Inc,FALSE,FALSE,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",
4849,,Strategic Adviser - BB Energy Trading Ltd,,18/03/2024,,Employment and earnings,Sir John Hayes,350,Strategic Adviser,01/09/2018,,FALSE,BB Energy Trading Ltd,FALSE,FALSE,an international energy company trading worldwide,"12-14 Ansdell St, London W8 5BN",TRUE
4961,,Strategic marketing counsel - Strategeast,,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Strategic marketing counsel,01/04/2022,,FALSE,Strategeast,FALSE,FALSE,a non-profit organisation which promotes the rule of law in Eurasian countries through the digital economy and a client of MAP Advisory Ltd,"1900K Street NW, Suite 100, Washington DC 20006, USA",
4515,,Writing articles,,18/03/2024,,Employment and earnings,Ms Stella Creasy,4088,Writing articles,,,FALSE,Guardian news and media,FALSE,FALSE,,"90 York Way, London N1 9GU",
4106,,Surveys,,18/03/2024,,Employment and earnings,Sammy Wilson,1593,Surveys,,,FALSE,YouGov,FALSE,FALSE,,"50 Featherstone Street, London EC1Y 8RT",
4172,,Legal services,,18/03/2024,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,FALSE,Khan Partnership Solicitors,FALSE,FALSE,,"48-49 Russell Square, London WC1B 4JP",
4308,,Writing articles,,18/03/2024,,Employment and earnings,Esther McVey,4084,Writing articles,,,FALSE,Reach Group Limited,FALSE,FALSE,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",
4249,,Being a member of a grants application panel,,18/03/2024,,Employment and earnings,Marsha De Cordova,4676,Being a member of a grants application panel,,,FALSE,Fight for Sight,FALSE,FALSE,,"18 Mansell Street, London E1 8AA",
4853,,Columnist,,18/03/2024,,Employment and earnings,Sir John Hayes,350,Columnist,,,FALSE,Reach Plc (Reach Shared Services Ltd),FALSE,FALSE,,"5 St Pauls Sq., Liverpool L3 9SJ",
3894,,Speaking at the Edinburgh International Book Festival,,18/03/2024,,Employment and earnings,Chris Bryant,1446,Speaking at the Edinburgh International Book Festival,,,FALSE,Edinburgh International Book Festival,FALSE,FALSE,,"121 George Street, Edinburgh EH2 4YN",
4742,,Director,,18/03/2024,,Employment and earnings,John Finucane,4823,Director,,,FALSE,Finucane Toner Ltd,FALSE,TRUE,Solicitors,"76-78 Castle St, Belfast BT1 1HD",
4136,,Writing a book - Head of Zeus – UK,,18/03/2024,,Employment and earnings,Liam Byrne,1171,Writing a book,,,FALSE,Head of Zeus – UK,FALSE,FALSE,,"5-8 Hardwick Street, London EC1R 4RG",
4972,,Marketing advice,17/01/2024,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Marketing advice,,,FALSE,Redway AG,FALSE,FALSE,An engineering and technical services company and a client of MAP Advisory Ltd.,"Oberer Graben 4-6, 9001, St Gallen, Switzerland",
4791,,Writing articles in Diplomat Magazine - Aros Corporation Ltd,,18/03/2024,30/04/2024,Employment and earnings,Sir Bernard Jenkin,40,Writing articles in Diplomat Magazine,,,FALSE,Aros Corporation Ltd,TRUE,FALSE,,,
5020,,Royalty payments,,18/03/2024,,Employment and earnings,Pete Wishart,1440,Royalty payments,,,FALSE,Ridge Records Limited,FALSE,TRUE,,"1 York Street, Aberdeen AB11 5DL.",
4349,,Panellist,,18/03/2024,,Employment and earnings,Caroline Nokes,4048,Panellist,,,FALSE,News UK & Ireland Limited,FALSE,FALSE,,"PO Box 151, Peterborough PE7 8YT",
4940,,Legal services provided before my election to Parliament,,18/03/2024,,Employment and earnings,Sir Keir Starmer,4514,Legal services provided before my election to Parliament,,,FALSE,Birnberg Pierce,FALSE,FALSE,,"14 Inverness Street, London NW1 7HJ",
4833,,Chair of the Advisory Board,,18/03/2024,,Employment and earnings,Mark Garnier,4074,Chair of the Advisory Board,,,FALSE,Shetland Space Centre,FALSE,FALSE,,"Moray Park, Seaford Avenue, Grantown-on-Spey PH26 3J",
4335,,Writing a book,,18/03/2024,,Employment and earnings,Mr Andrew Mitchell,1211,Writing a book,,,FALSE,AM Heath & Co Ltd,FALSE,FALSE,,"5 Warwick Court, London WC1R 5DJ",
4965,,Marketing advice - Redway AG,,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Marketing advice,,,FALSE,Redway AG,FALSE,FALSE,an engineering and technical services company and a client of MAP Advisory Ltd,"Oberer Graben 4-6, 9001, St Gallen, Switzerland",
3830,,Participating in a seminar,,18/03/2024,,Employment and earnings,Mark Tami,1383,Participating in a seminar,,,FALSE,Eden Partners,FALSE,FALSE,,"50 Broadway, London SW1H 0RG",
3835,,Royalties for books,,18/03/2024,,Employment and earnings,Nick Thomas-Symonds,4479,Royalties for books,,,FALSE,The Wylie Agency (UK) Ltd,FALSE,FALSE,,"17 Bedford Square, London WC1B 3JA",
5025,,Legal consultant - Bird and Bird LLP,,18/03/2024,15/05/2024,Employment and earnings,Sir Jeremy Wright,1560,Legal consultant,06/10/2022,07/05/2024,TRUE,Bird and Bird LLP,FALSE,FALSE,Law firm,"12 New Fetter Lane, London EC4A 1JP",
4085,,Surveys,,18/03/2024,,Employment and earnings,Sammy Wilson,1593,Surveys,,,FALSE,Savanta ComRes,FALSE,FALSE,,"3 Melville Street, Edinburgh EH3 7PE",
4379,,Broadcast appearance,,18/03/2024,,Employment and earnings,Lucy Powell,4263,Broadcast appearance,,,FALSE,ITV Studios,FALSE,FALSE,,"Orange Tower, MediaCity UK, Manchester M50 2HE",
4959,,Director,07/09/2013,18/03/2024,25/04/2022,Employment and earnings,Mark Pritchard,1576,Director,,,FALSE,MAP Advisory Ltd,FALSE,FALSE,,"c/o Gallaghers, 2nd Floor, 69/85 Tabernacle Street, London EC2A 4RR",
4967,,Market research services,,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Market research services,,,FALSE,39th Street Strategies LLC,FALSE,FALSE,,"9801 67th Avenue, New York, USA",
3888,,Writing articles,,18/03/2024,,Employment and earnings,Chris Bryant,1446,Writing articles,,,FALSE,Guardian News & Media Ltd,FALSE,FALSE,,"Kings Place, 90 York Way, London N1 9GU",
4120,,Delivering a development programme session,,18/03/2024,,Employment and earnings,Dawn Butler,1489,Delivering a development programme session,,,FALSE,Eden & Partners Ltd,FALSE,FALSE,,"50 Broadway, London SW1H 0RG",
3825,,Writing a book and recording an audio book,17/05/2022,18/03/2024,24/03/2023,Employment and earnings,Wes Streeting,4504,Writing a book and recording an audio book,,,FALSE,United Agents Ltd,FALSE,FALSE,,"12-26 Lexington Street, London W1F 0LE",
4058,,Chairing a training event,,18/03/2024,,Employment and earnings,Matt Vickers,4844,Chairing a training event,,,FALSE,International Centre for Parliamentary Studies,FALSE,FALSE,,"Millbank Tower, London SW1P 4QP",
4321,,Presenting TV programmes - GB News,,18/03/2024,,Employment and earnings,Esther McVey,4084,Presenting TV programmes,,,FALSE,GB News,FALSE,FALSE,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",
4087,,Surveys,,18/03/2024,,Employment and earnings,Sammy Wilson,1593,Surveys,,,FALSE,Yonder Consulting,FALSE,FALSE,,"Northburgh House, 10 Northburgh Street, London EC1V 0AT",
4830,,Television appearance,,18/03/2024,,Employment and earnings,Barry Gardiner,146,Television appearance,,,FALSE,GB News,FALSE,FALSE,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",
3885,,Presenting a show,,18/03/2024,,Employment and earnings,Chris Bryant,1446,Presenting a show,,,FALSE,Global Radio,FALSE,FALSE,,"30 Leicester Square, London WC2H 7LA",
4353,,Writing Books - Peters Fraser & Dunlop Ltd,,18/03/2024,,Employment and earnings,Jesse Norman,3991,Writing Books,,,FALSE,Peters Fraser & Dunlop Ltd,FALSE,FALSE,Book Publisher,"55 New Oxford Street, London WC1A 1BS",
4424,,Writing a book - Peters Fraser & Dunlop Limited,,18/03/2024,,Employment and earnings,Rachel Reeves,4031,Writing a book,,,FALSE,Peters Fraser & Dunlop Limited,FALSE,FALSE,,"55 New Oxford Street, London WC1A 1BS",
4367,,Broadcast appearances,,18/03/2024,,Employment and earnings,Jess Phillips,4370,Broadcast appearances,,,FALSE,News UK & Ireland,FALSE,FALSE,,"1 London Bridge St, London SE1 9GF",
4963,,"Lead Marketing Counsel and Vice Chairman of the Advisory Board - Linden Energy Holdings, Inc",,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Lead Marketing Counsel and Vice Chairman of the Advisory Board,,,FALSE,"Linden Energy Holdings, Inc",FALSE,FALSE,an energy development company and a client of MAP Advisory Ltd,"700 Milam Street, Suite 1300, Houston, Texas, 77002, USA",
5017,,Adviser,,18/03/2024,,Employment and earnings,Sir Gavin Williamson,4108,Adviser,21/02/2023,,FALSE,RTC Education Ltd,FALSE,FALSE,A provider of undergraduate and postgraduate education programmes to UK and international students.,"153 Great Titchfield Street, London W1W 5BD",TRUE
4133,,Appearing on a podcast - Multicultural Marketing Consultancy,,18/03/2024,,Employment and earnings,Dawn Butler,1489,Appearing on a podcast,,,FALSE,Multicultural Marketing Consultancy,FALSE,FALSE,,"311 Regents Park Road, London N3  1DP",
3778,,Teaching,,18/03/2024,,Employment and earnings,Michael Shanks,4998,Teaching,,,FALSE,Renfrewshire Council,FALSE,FALSE,,"Renfrewshire House, Cotton Street, Paisley PA1 1AD",
4122,,Writing a book - Arlington Enterprises,,18/03/2024,,Employment and earnings,Dawn Butler,1489,Writing a book,,,FALSE,Arlington Enterprises,FALSE,FALSE,Talent agency,"37 Great Portland Street, London  W1W 8QH",
4718,,Independent Non-Executive Director,21/03/2022,18/03/2024,04/04/2023,Employment and earnings,Dame Caroline Dinenage,4008,Independent Non-Executive Director,01/03/2022,,FALSE,LNT Care Developments Group,FALSE,FALSE,Residential care home developer and constructor,"Helios 47, Isabella Road, Garforth LS25 2DY",TRUE
4711,,Consultant Global Counsel - Withers LLP,19/10/2020,18/03/2024,03/01/2024,Employment and earnings,Sir Geoffrey Cox,1508,Consultant Global Counsel,28/09/2020,,FALSE,Withers LLP,FALSE,FALSE,,"20 Old Bailey, London EC4M 7AN",
4706,,Director - Carclew Limited,,18/03/2024,20/06/2017,Employment and earnings,Sir Christopher Chope,242,Director,,,FALSE,Carclew Limited,TRUE,FALSE,,,
4847,,President - HBSA,,18/03/2024,,Employment and earnings,Sir John Hayes,350,President,29/05/2018,,FALSE,HBSA,FALSE,FALSE,technical and vocational education,"Burton and South Derbyshire College, Lichfield Road, Burton on Trent DE14 3RL",TRUE
4855,,Part-time professor in Political Studies,,18/03/2024,,Employment and earnings,Sir John Hayes,350,Part-time professor in Political Studies,01/04/2020,,FALSE,University of Bolton,FALSE,FALSE,,"Deane Road, Bolton BL3 5AB",
4671,,Member of the Independent Advisory Board,28/04/2021,18/03/2024,,Employment and earnings,Saqib Bhatti,4818,Member of the Independent Advisory Board,21/04/2021,13/11/2023,TRUE,"House Magazine, Dods Group",FALSE,FALSE,,"11th Floor, The Shard, 32 London Bridge Street, London SE1 9SG",
4129,,Appearing on a panel,,18/03/2024,,Employment and earnings,Dawn Butler,1489,Appearing on a panel,,,FALSE,DC Thompson Ltd,FALSE,FALSE,,"Meadowside, 2 Albert Square, Dundee DD1 1DD",
4935,,Copyright payments for books written before my election to Parliament - Authors’ Licensing and Collecting Society,,18/03/2024,,Employment and earnings,Sir Keir Starmer,4514,Copyright payments for books written before my election to Parliament,,,FALSE,Authors’ Licensing and Collecting Society,FALSE,FALSE,,"4 Battle Bridge Lane, London SE1 2HX",
4169,,Writing a book - Conville and Walsh,,18/03/2024,,Employment and earnings,Yvette Cooper,420,Writing a book,,,FALSE,Conville and Walsh,FALSE,FALSE,literary agent,"Haymarket House, London SW1Y 4SP",
3880,,Writing articles,,18/03/2024,,Employment and earnings,Chris Bryant,1446,Writing articles,,,FALSE,Reach Shared Services Limited,FALSE,FALSE,,"3rd Floor, 5 St Paul's Square, Liverpool L3 9SJ",
4286,,Writing an article,,18/03/2024,,Employment and earnings,Clive Lewis,4500,Writing an article,,,FALSE,Guardian News & Media Limited,FALSE,FALSE,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",
4828,,Consultancy advice,,18/03/2024,,Employment and earnings,Barry Gardiner,146,Consultancy advice,22/11/2022,,FALSE,World Climate Initiative,FALSE,FALSE,,"8th Floor, 167 Fleet Street, London EC3A 2EA",
5019,,Royalty payments,,18/03/2024,,Employment and earnings,Pete Wishart,1440,Royalty payments,,,FALSE,EMI,FALSE,FALSE,,"EMI House, 43 Brook Green, London W6 7EF",
