ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
11556,International visit to France between 15 December 2024 and 17 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Sir Andrew Mitchell,France,Paris,Taking part in the ELNET E3-Israel Strategic Dialogue Conference,2024-12-15,2024-12-17,,ELNET,False,"Epworth House 25 City Road, London EC1Y 1AA",In kind,"Eurostar train (£537.76) hotel (£1,284) local transport (£100) for myself and my Office Policy Director",1921.76,False,https://interests-api.parliament.uk/api/v1/Interests/11556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,International visit to Bahrain between 05 December 2024 and 08 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Sir Andrew Mitchell,Bahrain,,Attending the IISS Manama Dialogue,2024-12-05,2024-12-08,,Government of Bahrain,False,"Embassy of The Kingdom of Bahrain, London
30 Belgrave Square, London SW1X 8QB",In kind,"Flights (estimated £3200), hotel (estimated £1050), local transport (estimated £100)",4350.00,True,https://interests-api.parliament.uk/api/v1/Interests/11554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11555,International visit to Ivory Coast between 08 December 2024 and 10 December 2024,,2024-12-23,2024-12-30,,Visits outside the UK,1211,Sir Andrew Mitchell,Ivory Coast,Abidjan,General discussions about international development,2024-12-08,2024-12-10,,African Development Bank Group,False,"Avenue Joseph Anoma 01 BP 1387 Abidjan 01, Côte d'Ivoire",In kind,"Flights (£2694), hotel (£182.73) local transport (£100)",2976.73,True,https://interests-api.parliament.uk/api/v1/Interests/11555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11535,International visit to Finland between 26 November 2024 and 29 November 2024,,2024-12-19,2024-12-30,,Visits outside the UK,5302,Noah Law,Finland,,"This visit was undertaken by my Senior Parliamentary Assistant, who participated in a Finnish Embassy sponsored visit for researchers and assistants, to learn about Finnish security and defence policy.",2024-11-26,2024-11-29,,The Finnish Embassy in the United Kingdom,False,"38 Chesham Place, London SW1X 8HW",In kind,"Flights (£416.06), accommodation (£379.93), meals (£165.87), public transport (£21.73)",983.59,True,https://interests-api.parliament.uk/api/v1/Interests/11535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,International visit to Qatar between 05 December 2024 and 15 December 2024,,2024-12-29,2024-12-29,,Visits outside the UK,4805,Alicia Kearns,Qatar,,Attending the Doha Forum 2024 and emergency hospitalisation for 6 days.,2024-12-05,2024-12-15,,"Ministry of Foreign Affairs, Qatar",False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights (£12,500), Hotel (£1,615.65) (Spouse stayed in accommodation post hospital stay), Emergency hospital treatment (£2,126.19) and Prescriptions (£66.72)",16308.56,False,https://interests-api.parliament.uk/api/v1/Interests/11562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,International visit to Bahrain between 05 December 2024 and 09 December 2024,,2024-12-24,2024-12-24,,Visits outside the UK,4066,Priti Patel,Bahrain,Manama,"To attend the annual Manama Dialogue in role as Shadow Foreign Secretary: a forum for policymakers and experts to debate and discuss the Middle East’s foreign policy, defence and security challenges. (A CCHQ political adviser accompanied me on this trip.)",2024-12-05,2024-12-09,,Bahrain Ministry of Foreign Affairs,False,"PO Box 547, Government Road, Manama.",In kind,"Flights (£660.69 for two people)
Hotel (£630 for two people)",2581.38,False,https://interests-api.parliament.uk/api/v1/Interests/11558,,,Gulf Air,False,"The Mille, 1000 Great West Road, Brentford, Middlesex TW8 9DW",In kind,"Free upgrade to Falcon Gold class seats provided by the airline, in line with their policy of upgrading officials visiting the Kingdom. Equivalent value of £2425.43 per person",4850.86,False,,,,,,,,,,,,,,,,,,,,,,,
11546,International visit to Qatar between 06 December 2024 and 09 December 2024,,2024-12-22,2024-12-23,,Visits outside the UK,3924,Yasmin Qureshi,Qatar,,"To participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar's role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food (estimated)",5955.00,True,https://interests-api.parliament.uk/api/v1/Interests/11546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11549,International visit to Qatar between 06 December 2024 and 09 December 2024,,2024-12-23,2024-12-23,,Visits outside the UK,4870,Florence Eshalomi,Qatar,Doha,"To attend the annual Doha Forum 2024, to participate at the Doha Forum 2024 on Diplomacy, Dialogue and Diversity, including meetings with fellow cross-party Parliamentarians, political representatives of other countries and Qatari Ministers to discuss Qatar’s role in seeking to resolve current regional conflicts.",2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food",5955.00,True,https://interests-api.parliament.uk/api/v1/Interests/11549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540,International visit to Jamaica between 02 December 2024 and 06 December 2024,,2024-12-20,2024-12-23,,Visits outside the UK,185,Jeremy Corbyn,Jamaica,Kingston,To deliver the keynote speech at the Michael Manley Centennial Conference,2024-12-02,2024-12-06,,"Ruth J. Simmons Center for the Study of Slavery and Justice, Brown University,",False,"94 Waterman Street, Box 1895, Providence RI 02912",In kind,"Flights (£6,005.39) and accommodation (£831.45) total cost for myself and my spouse",6836.84,False,https://interests-api.parliament.uk/api/v1/Interests/11540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11534,International visit to Slovakia between 18 November 2024 and 21 November 2024,,2024-12-19,2024-12-20,,Visits outside the UK,1576,Mark Pritchard,Slovakia,Bratislava,"To speak and chair meetings of Russian political dissidents in Bratislava, Slovakia, in my capacity as Vice President of the OSCE Parliamentary Assembly.",2024-11-18,2024-11-21,,The Prague Society for International Cooperation,False,"Vězeňská 116/5, 110 00 Prague 1, Old Town Czechia",In kind,"Flights (£661), accommodation (£300) and hospitality (£250)",1211.00,True,https://interests-api.parliament.uk/api/v1/Interests/11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11537,International visit to Nepal between 01 December 2024 and 06 December 2024,,2024-12-19,2024-12-20,,Visits outside the UK,5347,David Reed,Nepal,,Visit to Nepal to see UK Development programmes ‘in-action’ and to meet with Nepalese foreign policy experts,2024-12-01,2024-12-06,,"Coalition for Global Prosperity (CGP), company registration number 10894509",False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Travel (£3,142.20), hotel (£499), food and refreshments (£109.58), Visa (£24)",3774.78,True,https://interests-api.parliament.uk/api/v1/Interests/11537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11531,International visit to Austria between 11 December 2024 and 12 December 2024,,2024-12-20,2024-12-20,,Visits outside the UK,1521,Mrs Sharon Hodgson,Austria,Vienna,"Invited to attend the ELNET conference on Antisemitism: Actions Matter, to share expertise and insight on the subject, and to meet and join other experts from politics, academia, and civil society to explore strategies and practises to protect Jewish communities globally.",2024-12-11,2024-12-12,,ELNET,False,"Epworth House, 25 City Road, London EC1Y 1AA",In kind,"Flights, accommodation, and meals",561.94,True,https://interests-api.parliament.uk/api/v1/Interests/11531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11519,International visit to India between 07 December 2024 and 10 December 2024,,2024-12-18,2024-12-19,,Visits outside the UK,4716,Ruth Jones,India,,"Attending the Dare to Overcome 2024 conference, organised by a stakeholder of the APPG FoRB  (the Religious Freedom & Business Foundation) and to participate in the panel discussion 'Women in the Workplace'.  The conference celebrated golbal best practice that fosters inclusivity in the workplace and looked at equality in the workplace with religious belief and women as a focus.",2024-12-07,2024-12-10,APPG for International Freedom of Religion or Belief,The FoRB Foundation (Secretariat to APPG FoRB),False,"5 Thornbury Close, Merthyr Tydfil CF48 1HP",Monetary,"Accommodation and food (£621), fights (£1057.59), Visa (£100)",1778.59,False,https://interests-api.parliament.uk/api/v1/Interests/11519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11517,International visit to India between 16 November 2024 and 21 November 2024,,2024-12-18,2024-12-19,,Visits outside the UK,5192,Helena Dollimore,India,"Delhi, Jaipur","Cross party delegation of MPs to India to attend the Great Oceans Dialogue Conference. Meeting with British High Commission, Indian policymakers and civil society.",2024-11-16,2024-11-21,India APPG,The Observer Research Foundation,False,"20, Rouse Avenue Institutional area, New Delhi, India",In kind,"Flights, Accommodation, Meals",1850.00,True,https://interests-api.parliament.uk/api/v1/Interests/11517,,,The 1928 Institute,False,"3a Market Place, Woodstock OX20 1SY",In kind,"Flights, accommodation and meals",3047.00,True,,,,,,,,,,,,,,,,,,,,,,,
11521,International visit to Bahrain between 05 December 2024 and 09 December 2024,,2024-12-18,2024-12-18,,Visits outside the UK,4656,Layla Moran,Bahrain,,To attend the International Institute of Security Studies Manama Dialogue,2024-12-05,2024-12-09,,Bahrain Ministry of Foreign Affairs,False,"PO Box 547, Kingdom of Bahrain",In kind,Flights and accommodation,1038.69,True,https://interests-api.parliament.uk/api/v1/Interests/11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11483,International visit to Finland between 26 November 2024 and 29 November 2024,,2024-12-12,2024-12-17,,Visits outside the UK,4942,Richard Foord,Finland,Helsinki,Educational Trip,2024-11-26,2024-11-29,,Embassy of Finland,False,"38 Chesham Place, Belgravia, London SW1X 8HW",In kind,"My Parliamentary researcher undertook the trip. Flights (£415.76),
accommodation (£379.52), meals (£165.69), public transport (£21.71)",982.68,False,https://interests-api.parliament.uk/api/v1/Interests/11483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11508,International visit to India between 17 November 2024 and 20 November 2024,,2024-12-16,2024-12-17,,Visits outside the UK,5039,Kanishka Narayan,India,,Delegation to India to attend Great Oceans dialogue conference and meeting with Indian policymakers and civil society,2024-11-17,2024-11-20,India APPG,The Observer Research Foundation,False,"20, Rouse Avenue Institutional Area, New Delhi, India",In kind,"Flights, accommodation, meals",3150.00,True,https://interests-api.parliament.uk/api/v1/Interests/11508,,,The 1928 Institute,False,"Woodstock Accountancy, 3a Market Place, Woodstock OX20 1SY",In kind,"Flights, accommodation, meals",424.00,True,,,,,,,,,,,,,,,,,,,,,,,
11509,International visit to Nepal between 01 December 2024 and 06 December 2024,,2024-12-16,2024-12-17,,Visits outside the UK,5068,Shivani Raja,Nepal,,Overseas visit to Nepal to see UK Development programmes in-action and to meet with Nepalese foreign policy experts,2024-12-01,2024-12-06,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Travel, flights and cars (£2,626.30), hotel (£499), food and refreshments (£96.49)",3245.79,True,https://interests-api.parliament.uk/api/v1/Interests/11509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11498,International visit to Poland between 17 November 2024 and 19 November 2024,,2024-12-15,2024-12-16,,Visits outside the UK,5166,Mark Sewards,Poland,Krakow,Invited to join European Jewish Association's Annual Delegation to Krakow and Auschwitz as a member of the Education Select Committee,2024-11-17,2024-11-19,,European Jewish Association,False,"Rue du Cornet 22, 1020 Brussels, Belgium",In kind,"European Jewish Association's Annual Delegation to Krakow and Auschwitz. Flights, accommodation and meals provided",700.00,True,https://interests-api.parliament.uk/api/v1/Interests/11498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11474,International visit to Canada between 21 November 2024 and 25 November 2024,,2024-12-11,2024-12-13,,Visits outside the UK,4805,Alicia Kearns,Canada,Halifax,Attending and speaking at the Halifax International Security Forum,2024-11-21,2024-11-25,,Halifax International Security Forum,False,"1740 N Street, NW Washington, DC 20036",In kind,"Flights (£1542.15), transportation (£85.68), hotel (£755.04), meals (£444.43)",2827.60,True,https://interests-api.parliament.uk/api/v1/Interests/11474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452,International visit to India between 17 November 2024 and 22 November 2024,,2024-12-12,2024-12-13,,Visits outside the UK,1521,Mrs Sharon Hodgson,India,"Delhi, Jaipur","Delegation to India to attend the Great Oceans Dialogue conference. Meeting with the British High Commission, Indian policymakers, and civil society. Also attended the UKIBC Conference in Delhi during this delegation.",2024-11-17,2024-11-22,India APPG,The Observer Research Foundation,False,"20, Rouse Avenue Institutional Area, New Delhi, India",In kind,"Flights, accommodation, meals",3150.00,True,https://interests-api.parliament.uk/api/v1/Interests/11452,,,The 1928 Institute,False,"Woodstock Accountancy, 3a Market Place, Woodstock OX20 1SY,
Company number 13877908",In kind,"Flights, accommodation, meals",424.00,True,,,UK-India Business Council,False,"3 Orchard Pl, London SW1H 0BF",In kind,"Accommodation, meals",370.00,True,,,,,,,,,,,,,,
11342,International visit to Mauritius between 08 November 2024 and 17 November 2024,,2024-12-10,2024-12-12,,Visits outside the UK,1508,Sir Geoffrey Cox,Mauritius,,"Invitation of the Mauritius Labour Party (as part of a group of MPs) to observe and monitor the general election, to hold discussions with members of the incoming government and to witness the transition of power to the new government.",2024-11-08,2024-11-17,,Mauritius Labour Party (MLP),False,"25 Reserves Street, Les Salines, Port Louis Mauritius",In kind,"Business class return flights to Mauritius, airport transfers and inclusive hotel accommodation",13302.00,True,https://interests-api.parliament.uk/api/v1/Interests/11342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11485,International visit to Colombia between 22 October 2024 and 28 October 2024,,2024-12-12,2024-12-12,,Visits outside the UK,5354,Cameron Thomas,Colombia,,COP16 conference,2024-10-22,2024-10-28,Climate and Nature,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Flights (£1,502.99), accommodation (£438), 4 nights hospitality (£110)",2050.99,True,https://interests-api.parliament.uk/api/v1/Interests/11485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11459,International visit to Switzerland between 15 November 2024 and 16 November 2024,,2024-12-09,2024-12-09,,Visits outside the UK,4118,Sir Julian Smith,Switzerland,Zurich,"to attend an awards evening in my capacity as unpaid Executive Chair, IFFed",2024-11-15,2024-11-16,,International Finance Facility for Education,False,"c/o Lenz and Staehelin, Route de Chene 30A, 1208 Geneve, Switzerland",In kind,"Flight, hotel and food costs between London and Zurich",763.33,True,https://interests-api.parliament.uk/api/v1/Interests/11459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11461,International visit to Ireland on 25 November 2024,,2024-12-09,2024-12-09,,Visits outside the UK,4118,Sir Julian Smith,Ireland,,"to attend meetings in my capacity as unpaid Executive Chair, IFFed",2024-11-25,2024-11-25,,International Finance Facility for Education,False,"c/o Lenz and Staehelin, Route de Chene 30A, 1208 Geneve, Switzerland",In kind,Return flight between London and Dublin plus meal costs incurred,376.03,True,https://interests-api.parliament.uk/api/v1/Interests/11461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11464,International visit to India between 15 November 2024 and 22 November 2024,,2024-12-09,2024-12-09,,Visits outside the UK,5068,Shivani Raja,India,,A trip through the APPG to strengthen bi-lateral relations between two nations,2024-11-15,2024-11-22,India All-Party Parliamentary Group,The Observer Research Foundation,False,"20, Rouse Avenue Institutional Area, New Delhi, India",In kind,"International flights (£2,800), hotel (£300), food (£50)",3150.00,True,https://interests-api.parliament.uk/api/v1/Interests/11464,,,The 1928 Institute (Secretariat to the India APPG),False,"Woodstock Accountancy, 3a Market Place, Woodstock OX20 1SY (company number 13877908)",In kind,Domestic Flights (£184) Hotel Stay (£170) Food (£70),424.00,True,,,UK-India Business Council,False,"3 Orchard Pl, London SW1H 0BF",In kind,"Hotel (£350), Food (£20)",370.00,True,,,,,,,,,,,,,,
11463,International visit to Italy between 09 November 2024 and 10 November 2024,,2024-12-09,2024-12-09,,Visits outside the UK,5213,Dr Zubir Ahmed,Italy,Florence,To assess different technologies involved in providing community based diagnostics,2024-11-09,2024-11-10,,IQ TRAINING LTD,False,"128 City Road, London, United Kingdom EC1V 2NX",In kind,Accommodation and flights,2200.00,True,https://interests-api.parliament.uk/api/v1/Interests/11463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11426,International visit to Bosnia and Herzegovina between 03 November 2024 and 06 November 2024,,2024-12-03,2024-12-06,,Visits outside the UK,4735,Stephen Flynn,Bosnia and Herzegovina,Sarajevo & Srebrenica,Beyond Srebrenica is a charity that promotes awareness of the Srebrenica genocide and the wider atrocities against the Bosnian population. The visit was in line with the charities founding objectives.,2024-11-03,2024-11-06,,Beyond Srebrenica,False,"c/o Turcan Connell Solicitors, Princes Exchange, Earl Grey Street, Edinburgh EH3 9EE",In kind,Flights (£605) Accommodation and meals (£295),900.00,True,https://interests-api.parliament.uk/api/v1/Interests/11426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11447,International visit to Finland between 26 November 2024 and 29 November 2024,,2024-12-05,2024-12-06,,Visits outside the UK,4805,Alicia Kearns,Finland,,"Study trip undertaken by a member of my staff to learn about comprehensive security, Finnish and foreign security policy, and Finland's accession into NATO.",2024-11-26,2024-11-29,,Embassy of Finland in London,False,"38 Chesham Place, London,SW1X 8HW",In kind,"Flights (£415.17), accommodation (£379.11), meals (£165.51), public transport (£21.68)",981.60,False,https://interests-api.parliament.uk/api/v1/Interests/11447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450,International visit to Poland between 17 November 2024 and 19 November 2024,,2024-12-05,2024-12-05,,Visits outside the UK,4500,Clive Lewis,Poland,Warsaw,To attend the Friedrich-Bert-Stiftung parliamentarians forum on the far right,2024-11-17,2024-11-19,,Friedrich Ebert Stiftung Democracy of the Future,False,"Reichsratsstr. 13/5, 1010, Vienna, Austria",In kind,"Flight (£704.10), accomodation (£171.98 - estimate), meals and refreshments (£133.54), coach and taxi transfers (£50.71)",1060.33,True,https://interests-api.parliament.uk/api/v1/Interests/11450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11443,International visit to India between 20 November 2024 and 24 November 2024,,2024-12-04,2024-12-05,,Visits outside the UK,5185,Alan Gemmell,India,,To receive an Honorary Doctorate from the Kalinga Institute of Social Sciences,2024-11-20,2024-11-24,,Kalinga Institute of Social Sciences,False,"Kiss Campus, Bhubaneswar, Odisha, India",In kind,"Flights (£2893.73), accommodation (£93.39)",2987.12,True,https://interests-api.parliament.uk/api/v1/Interests/11443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,International visit to Colombia between 22 October 2024 and 26 October 2024,,2024-12-03,2024-12-03,,Visits outside the UK,3952,Mr Toby Perkins,Colombia,Cali,To attend COP 16 biodiversity conference,2024-10-22,2024-10-26,,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Accommodation and travel in Cali for attendance at COP 16 conference,518.00,True,https://interests-api.parliament.uk/api/v1/Interests/11415,,,B4NZ,False,"First Floor, 10 Queen Street Place, London EC4R 1BE",In kind,Flight to COP 16 Conference in Cali,1701.99,True,,,,,,,,,,,,,,,,,,,,,,,
11419,International visit to Mauritius between 07 November 2024 and 14 November 2024,,2024-12-03,2024-12-03,,Visits outside the UK,1482,Graham Stuart,Mauritius,,To observe unofficially the General Election taking place in Mauritius.,2024-11-07,2024-11-14,,Mauritius Labour Party,False,"25 Reserves Street
Les Salines
Port Louis
Mauritius",In kind,Flights and accommodation,8639.50,True,https://interests-api.parliament.uk/api/v1/Interests/11419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417,International visit to United States between 11 November 2024 and 17 November 2024,,2024-12-03,2024-12-03,,Visits outside the UK,4409,Naz Shah,United States,Washington DC and Atlanta,To deliver a keynote address at the MPAC 2024 Empowering Voices Awards Gala in Washington DC and attend and participate in The Concordia Forum's Annual Retreat in Atlanta.,2024-11-11,2024-11-17,,The Concordia Forum,False,"14 Gower's Walk, London E1 8PY",In kind,"Flights, accommodation and hospitality value",5737.24,False,https://interests-api.parliament.uk/api/v1/Interests/11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11403,International visit to Mauritius between 08 November 2024 and 13 November 2024,,2024-12-02,2024-12-02,,Visits outside the UK,1512,David Mundell,Mauritius,,"To observe and monitor the general election, to hold discussions with members of the incoming government and to witness the transition of power to the new government.",2024-11-08,2024-11-13,,Mauritius Labour Party (MLP),False,"25 Reserve Street,  Les Salines, Port Louis, Mauritius",In kind,Flights & Accommodation,8477.75,True,https://interests-api.parliament.uk/api/v1/Interests/11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391,International visit to Azerbaijan between 11 November 2024 and 15 November 2024,,2024-11-29,2024-11-29,,Visits outside the UK,146,Barry Gardiner,Azerbaijan,Istanbul and Baku,Visit to COP 29,2024-11-11,2024-11-15,,Climate Parliament,False,"21 The Cliff, Brighton BN2 5RF",In kind,Flights and accommodation to COP29,1195.57,True,https://interests-api.parliament.uk/api/v1/Interests/11391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392,International visit to Azerbaijan between 11 November 2024 and 15 November 2024,,2024-11-29,2024-11-29,,Visits outside the UK,146,Barry Gardiner,Azerbaijan,Baku,Visit to COP29,2024-11-11,2024-11-15,,B4NZ.Co. Uk,False,"First Floor, 10 Queen Street Place, London EC4R 1BE",In kind,Accommodation in Baku for COP29,480.00,True,https://interests-api.parliament.uk/api/v1/Interests/11392,Azerbaijan,Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373,International visit to Mauritius between 07 November 2024 and 12 November 2024,,2024-11-27,2024-11-27,,Visits outside the UK,3948,Rebecca Harris,Mauritius,,"Visit at the invitation of the Mauritius Labour Party (as part of a group of MPs) to observe and monitor the general election, to hold discussions with members of the incoming government and to witness the transition of power to the new government.",2024-11-07,2024-11-12,,Mauritius Labour Party,False,"25 Reserves Street, Les Salines, Port Louis, Mauritius",In kind,"Return flights to Mauritius, airport transfers and inclusive hotel accommodation from the 7th November to 12th November",8451.66,True,https://interests-api.parliament.uk/api/v1/Interests/11373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11358,International visit to Kosovo between 14 November 2024 and 16 November 2024,,2024-11-26,2024-11-26,,Visits outside the UK,4277,Emma Lewell,Kosovo,,"To reiterate the UK’s support for the country’s territorial integrity, security and human rights. To continue to work with all Kosovo authorities in the pursuit of full Euro-Atlantic integration.",2024-11-14,2024-11-16,,Ministry of Foreign Affairs of Kosovo,False,"Rruga Luan Haradinaj, Sheshi Nënë Tereza, 10000, Pristina, Kosovo",In kind,"Flights (350.96 Euro)
Accommodation (160 Euro)",435.28,True,https://interests-api.parliament.uk/api/v1/Interests/11358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352,International visit to United States between 19 October 2024 and 23 October 2024,,2024-11-25,2024-11-25,,Visits outside the UK,1171,Liam Byrne,United States,Washington DC,I travelled in my capacity as Chair of the Global Parliamentary Network for the World Bank and IMF,2024-10-19,2024-10-23,,The Parliamentary Network on the World Bank & International Monetary Fund,False,"66 Avenue d'Lena, 75116, Paris France",In kind,Flights (£853.00) Accommodation (£1600.00) Sundry Items - meals and taxis (£200.00),2653.00,True,https://interests-api.parliament.uk/api/v1/Interests/11352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291,International visit to Switzerland between 24 October 2024 and 25 October 2024,,2024-11-22,2024-11-25,,Visits outside the UK,4118,Sir Julian Smith,Switzerland,,To attend a board meeting in my capacity as unpaid Executive Chair for International Finance Facility for Education,2024-10-24,2024-10-25,,International Finance Facility for Education,False,"c/o Lenz and Staehelin, Route de Chene 30A, 1208 Geneve, Switzerland",In kind,Flight and hotel costs between London and Switzerland,1001.33,True,https://interests-api.parliament.uk/api/v1/Interests/11291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11297,International visit to Saudi Arabia between 13 November 2024 and 15 November 2024,,2024-11-20,2024-11-20,,Visits outside the UK,4573,Dr Rosena Allin-Khan,Saudi Arabia,,To speak at the 4th Global High-Level Ministerial Conference on Antimicrobial Resistance.,2024-11-13,2024-11-15,,Sovereign Strategy,False,"10 Bloomsbury Way, London WC1A 2SL",In kind,Flights,5592.79,True,https://interests-api.parliament.uk/api/v1/Interests/11297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11289,International visit to Kosovo between 14 November 2024 and 16 November 2024,,2024-11-19,2024-11-19,,Visits outside the UK,5074,Mr Paul Foster,Kosovo,,I am the Executive Vice Chair of the Labour Friends of Kosovo participating in a delegation visiting senior members of the Kosovan Government,2024-11-14,2024-11-16,,Kosovo Ministry of Foreign Affairs,False,"Ministry of Foreign Affairs Building, Str. ""Luan Haradinaj""
10000 Prishtinë, Republic of Kosova",In kind,Return flights and hotel accommodation and meals,474.79,True,https://interests-api.parliament.uk/api/v1/Interests/11289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11281,International visit to Colombia between 20 October 2024 and 25 October 2024,,2024-11-17,2024-11-17,,Visits outside the UK,4658,Alex Sobel,Colombia,Cali,To attend the CBD COP16 Summit in Cali as part of my work with the APPG on Sustainable Finance and International Conservation,2024-10-20,2024-10-25,International Conservation and Sustainable Finance,Athena Foundation,False,"Midas House, First Floor, Goldsworth Road, Woking GU21 6LQ",In kind,Flights to attend the CBD COP16 Summit in Cali as part of my work with the APPG on Sustainable Finance and APPG on International Conservation,1394.48,True,https://interests-api.parliament.uk/api/v1/Interests/11281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11282,International visit to Colombia between 20 October 2024 and 25 October 2024,,2024-11-17,2024-11-17,,Visits outside the UK,4658,Alex Sobel,Colombia,Cali,To attend the CBD COP16 in Cali with the APPGs for Sustainable Finance and International Conservation,2024-10-20,2024-10-25,International Conservation,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Accommodation and Meals,431.00,True,https://interests-api.parliament.uk/api/v1/Interests/11282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11293,International visit to Colombia between 21 October 2024 and 26 October 2024,,2024-11-14,2024-11-14,,Visits outside the UK,5278,Uma Kumaran,Colombia,Cali,Attending and speaking as part of the official cross party UK Government delegation at the 2024 United Nations Biodiversity Conference (CBD COP16) in my capacity as Vice Chair of the APPG on International Conservation.,2024-10-21,2024-10-26,International Conservation,International Conservation Caucus Foundation,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Flights, hotel accommodation, local transportation and meals",1930.00,True,https://interests-api.parliament.uk/api/v1/Interests/11293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
