ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
12345,"Payment received on 22 April 2025 - £37,500.00",6318,2025-05-02,2025-05-02,2025-05-22,Employment and earnings - Ad hoc payments,5267,Yuan Yang,True,2025-04-22,,Monetary,"Final advance for publication of a previously written book, published in paperback in April 2025.",37500.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12345
12334,Payment received on 30 April 2025 - £515.35,3835,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,4479,Nick Thomas-Symonds,True,2025-04-30,,Monetary,Royalties for book written before entering Parliament.,515.35,0.00,no additional hours,True,"Weidenfeld & Nicolson United Kingdom, Orion Publishing Group",False,"Carmelite House, 50 Victoria Embankment, London. EC47 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12334
12333,Payment received on 08 April 2025 - £854.16,4169,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,420,Yvette Cooper,True,2025-04-08,,Monetary,For additional sales of a book already published,854.16,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12333
12337,Payment received on 30 April 2025 - £97.61,3835,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,4479,Nick Thomas-Symonds,True,2025-04-30,,Monetary,Royalties for book written before entering Parliament.,97.61,0.00,no additional hours,True,Bloomsbury Publishing PLC,False,"50 Bedford Square, London WC1B 3DB",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12337
12338,"Payment received on 30 April 2025 - £2,000.00",6031,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-04-30,,Monetary,,2000.00,10.00,Approximate number of hours worked,True,Powell & Co,False,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London, SE18 6HG",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12338
12339,Payment received on 01 May 2025 - £160.00,6031,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-05-01,,Monetary,,160.00,2.00,Approximate number of hours worked,True,Thompsons Solicitors LLP,False,"1st Floor, Churchill House, 47 Regent Road, Stoke on Trent, Staffordshire, ST1 3BT",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12339
12320,Payment received on 30 April 2025 - £671.29,11413,2025-04-30,2025-04-30,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-04-30,,Monetary,,671.29,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12320
12323,Payment received on 14 April 2025 - £250.00,4321,2025-04-30,2025-04-30,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-04-14,,Monetary,for three shows.,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12323
12317,"Payment received on 08 April 2025 - £160,750.00",12316,2025-04-29,2025-04-29,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-04-08,,Monetary,Payment for a Speaking Engagement,160750.00,3.00,,True,Bain Capital,False,"200 Clarendon Street,  Boston, MA  02116 USA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12317
12301,Payment received on 25 March 2025 - £251.34,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-25,,Monetary,,251.34,1.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12301
12302,Payment received on 16 April 2025 - £407.09,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-04-16,,Monetary,,407.09,2.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12302
12303,Payment received on 24 April 2025 - £170.33,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-04-24,,Monetary,,170.33,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12303
12305,Payment received on 09 April 2025 - £104.21,9226,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-04-09,,Monetary,,104.21,2.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12305
12297,Payment received on 24 April 2025 - £300.00,12296,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2025-04-24,,Monetary,Two articles written,300.00,4.00,The numbers of hours worked is approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12297
12295,"Payment received on 30 April 2025 - £2,810.00",4341,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2025-04-30,,Monetary,,2810.00,58.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12295
12304,"Payment received on 31 March 2025 - £9,338.97",9240,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-31,,Monetary,,9338.97,8.00,This is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12304
12281,"Payment received on 15 April 2025 - £2,250.00",10930,2025-04-24,2025-04-25,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-04-15,,Monetary,For articles,2250.00,8.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12281
12290,"Payment received on 25 April 2025 - £4,173.75",6031,2025-04-25,2025-04-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-04-25,,Monetary,,4173.75,30.00,Approximate number of hours worked,True,Higgs LLP,False,"3 Waterfront Business Park, Dudley Road, Brierley Hill, West Midlands, DY5 1LX",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12290
12264,"Payment received on 17 April 2025 - £10,000.00",11622,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-04-17,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12264
12277,Payment received on 15 April 2025 - £500.00,12276,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-04-15,,Monetary,,500.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12277
12278,Payment expected for services on 23 April 2025 - £150.00,3818,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2025-04-23,,Monetary,,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12278
12257,"Payment received on 22 April 2025 - £6,000.00",6031,2025-04-22,2025-04-23,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-04-22,,Monetary,,6000.00,25.00,Approximate number of hours worked,True,Lime Solicitors,False,"Bridgeway House, Bridgeway, Stratford-upon-Avon, CV37 6YX",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12257
12262,"Payment received on 16 April 2025 - £2,500.00",11770,2025-04-23,2025-04-23,,Employment and earnings - Ad hoc payments,188,Ed Davey,True,2025-04-16,,Monetary,The amount is a contractually agreed sum as part of the advance payment from the publishers,2500.00,60.00,The number of hours worked is approximate and spread over months,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12262
12267,"Payment received on 28 March 2025 - £4,000.00",12266,2025-04-23,2025-04-23,,Employment and earnings - Ad hoc payments,4095,Steve Barclay,True,2025-03-28,,Monetary,,4000.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12267
12251,Payment received on 17 April 2025 - £300.00,11234,2025-04-22,2025-04-22,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-04-17,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12251
12248,"Payment received on 08 April 2025 - £3,347.65",7406,2025-04-18,2025-04-22,,Employment and earnings - Ad hoc payments,5254,Alison Hume,True,2025-04-08,,Monetary,,3347.65,0.00,,True,ALCS,False,"International House, 6th Floor, 1 St Katharine's Way, London E1W 1UN",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12248
12240,Payment received on 14 April 2025 - £230.00,12031,2025-04-17,2025-04-17,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-04-14,,Monetary,,230.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12240
12238,"Payment received on 27 March 2025 - £7,500.00",12237,2025-04-16,2025-04-16,,Employment and earnings - Ad hoc payments,4320,Robert Jenrick,True,2025-03-27,,Monetary,,7500.00,15.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12238
12222,"Payment received on 17 March 2025 - £12,203.00",5142,2025-04-11,2025-04-16,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2025-03-17,,Monetary,,12203.00,0.00,A final payment for work undertaken between 6 July and 30 September 2024. No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12222
12239,"Payment received on 16 April 2025 - £1,661.14",11413,2025-04-16,2025-04-16,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-04-16,,Monetary,,1661.14,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12239
12224,Payment received on 12 April 2025 - £102.50,11502,2025-04-14,2025-04-14,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-04-12,,Monetary,,102.50,10.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12224
12217,Payment received on 26 March 2025 - £349.69,11308,2025-04-11,2025-04-11,,Employment and earnings - Ad hoc payments,4657,Anneliese Dodds,True,2025-03-26,,Monetary,,349.69,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12217
12218,"Payment received on 31 March 2025 - £1,699.30",4251,2025-04-11,2025-04-11,,Employment and earnings - Ad hoc payments,4657,Anneliese Dodds,True,2025-03-31,,Monetary,Royalties payments on a previously-published textbook.,1699.30,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12218
12209,Payment received on 19 March 2025 - £84.04,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-03-19,,Monetary,,84.04,4.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12209
12210,Payment received on 05 March 2025 - £161.38,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-03-05,,Monetary,,161.38,8.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12210
12208,Payment received on 02 April 2025 - £23.85,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-04-02,,Monetary,,23.85,2.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12208
12190,"Payment received on 02 April 2025 - £1,333.33",4308,2025-04-04,2025-04-04,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-04-02,,Monetary,for four articles in the Daily Express.,1333.33,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12190
12174,"Payment received on 01 April 2025 - £3,700.00",12172,2025-04-03,2025-04-03,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-04-01,Speaking,Monetary,used to offset office costs.,3700.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12174
12152,"Payment received on 26 February 2025 - £17,173.76",9240,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-26,,Monetary,,17173.76,24.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12152
12157,"Payment received on 25 February 2025 - £2,451.76",10624,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-25,,Monetary,,2451.76,4.00,This number is estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12157
12159,"Payment received on 28 February 2025 - £35,656.60",6852,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-28,,Monetary,,35656.60,23.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12159
12161,"Payment received on 24 February 2025 - £25,368.00",12160,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-02-24,,Monetary,,25368.00,19.00,This is an estimated number over several months,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12161
12063,Payment received on 26 March 2025 - £500.00,12062,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,1489,Dawn Butler,True,2025-03-26,,Monetary,Speaking engagement,500.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12063
12153,"Payment received on 28 March 2025 - £9,426.65",9240,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-28,,Monetary,,9426.65,13.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12153
12154,Payment received on 05 March 2025 - £330.16,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-05,,Monetary,,330.16,5.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12154
12156,Payment received on 19 March 2025 - £260.43,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-19,,Monetary,,260.43,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12156
12158,Payment received on 25 March 2025 - £261.34,10624,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-25,,Monetary,,261.34,1.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12158
12143,Payment received on 01 April 2025 - £250.00,3680,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-04-01,,Monetary,Article published in the Telegraph on 15th March 2025,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12143
12165,"Payment received on 02 April 2025 - £1,618.12",11413,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-04-02,,Monetary,,1618.12,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12165
12135,Payment received on 07 February 2025 - £300.00,12134,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-02-07,,Monetary,Jeremy Vine guest reviewer Channel 5,300.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12135
12138,Payment received on 21 March 2025 - £300.00,12134,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-03-21,,Monetary,,300.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12138
12137,"Payment received on 05 March 2025 - £10,865.00",12136,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5069,Torsten Bell,True,2025-03-05,,Monetary,Advance for paperback publication,10865.00,0.00,Payment relates to paperback of a book written prior to being elected,True,The Random House Group,False,"One Embassy Gardens, 8 Viaduct Gardens, London SW11 7BW",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12137
12129,Payment received on 26 July 2024 - £150.00,4017,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2024-07-26,,Monetary,,150.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12129
12155,Payment received on 14 March 2025 - £119.56,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2025-03-14,,Monetary,,119.56,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12155
12139,"Payment received on 01 April 2025 - £1,500.00",10930,2025-04-01,2025-04-01,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-04-01,,Monetary,For articles,1500.00,6.00,Articles,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12139
12121,Payment received on 26 March 2025 - £636.81,4935,2025-03-31,2025-04-01,,Employment and earnings - Ad hoc payments,4514,Sir Keir Starmer,True,2025-03-26,,Monetary,,636.81,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12121
12130,Payment received on 28 March 2025 - £111.20,4017,2025-03-31,2025-03-31,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-03-28,,Monetary,,111.20,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12130
12123,"Payment received on 31 March 2025 - £6,000.00",12122,2025-03-31,2025-03-31,,Employment and earnings - Ad hoc payments,4651,Dan Carden,True,2025-03-31,,Monetary,work undertaken to design and establish an advisory board,6000.00,16.00,"approximately 16 hours over 7, 8, 20 and 22 March 2025",False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12123
12109,Payment received on 14 March 2025 - £250.00,4321,2025-03-28,2025-03-28,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-03-14,,Monetary,for one show.,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12109
12095,"Payment received on 27 March 2025 - £1,566.67",6031,2025-03-27,2025-03-27,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-27,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),1566.67,8.00,Approximate number of hours worked,True,Higgs LLP,False,"3 Waterfront Business Park, Dudley Road, Brierley Hill, West Midlands, DY5 1LX",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12095
12102,"Payment received on 14 March 2025 - £1,950.00",12101,2025-03-27,2025-03-27,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-03-14,,Monetary,various media appearances,1950.00,30.00,Approximate hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12102
12091,"Payment received on 20 March 2025 - £1,000.00",12090,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,4657,Anneliese Dodds,True,2025-03-20,,In kind,Donation to local charity - Oxford Community Action,1000.00,1.00,,False,,False,,,True,Paid direct to the recipient by the payer,Community organisation,,https://interests-api.parliament.uk/api/v1/Interests/12091
12092,Payment received on 21 March 2025 - £300.00,11234,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-03-21,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12092
12093,Payment received on 26 March 2025 - £281.08,10819,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2025-03-26,,Monetary,,281.08,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12093
12058,"Payment received on 07 March 2025 - £2,000.00",11980,2025-03-20,2025-03-26,,Employment and earnings - Ad hoc payments,188,Ed Davey,True,2025-03-07,,Monetary,,2000.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12058
12078,"Payment received on 25 March 2025 - £1,600.00",6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-25,,Monetary,,1600.00,8.00,Approximate number of hours worked,True,The Co-operative Legal Services Limited,False,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12078
12079,Payment received on 25 March 2025 - £900.00,6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-25,,Monetary,,900.00,4.50,,True,The Co-operative Legal Services Limited,False,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12079
12077,"Payment received on 25 March 2025 - £2,750.00",6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-25,,Monetary,,2750.00,25.00,Approximate number of hours worked,True,The Co-operative Legal Services Limited,False,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12077
12087,"Payment received on 14 March 2025 - £10,000.00",11622,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-03-14,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12087
12069,"Payment received on 18 March 2025 - £5,000.00",12068,2025-03-23,2025-03-23,,Employment and earnings - Ad hoc payments,4474,Kevin Hollinrake,True,2025-03-18,,Monetary,as an advance for a speaking engagement on 10 April 2025,5000.00,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12069
12053,Payment expected for services on 19 March 2025 - £150.00,3818,2025-03-20,2025-03-20,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2025-03-19,,Monetary,,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12053
12046,Payment received on 18 March 2025 - £250.00,3680,2025-03-19,2025-03-20,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-03-18,,Monetary,Article published in the Telegraph on 24th February 2025,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12046
12045,Payment received on 28 February 2025 - £159.20,4017,2025-03-18,2025-03-19,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-02-28,,Monetary,,159.20,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12045
12047,"Payment received on 19 March 2025 - £2,750.55",11413,2025-03-19,2025-03-19,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-03-19,,Monetary,,2750.55,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12047
12033,Payment received on 17 March 2025 - £720.00,12031,2025-03-18,2025-03-18,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-03-17,,Monetary,,720.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12033
12021,"Payment received on 14 March 2025 - £10,000.00",3871,2025-03-17,2025-03-17,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2025-03-14,Adaptation of authored works.,Monetary,Authored works commissioned for development.,10000.00,0.00,Payment for adaptation of existing works,True,Mother Pictures,False,"Biscuit Building, 10 Redchurch Street, London E2 7DD",Television programming and broadcasting activities,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12021
12011,Payment received on 13 March 2025 - £700.00,3677,2025-03-14,2025-03-14,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-03-13,,Monetary,Article published in the Mail on Sunday on 2nd February 2025,700.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12011
12009,Payment received on 13 March 2025 - £350.00,4286,2025-03-13,2025-03-13,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2025-03-13,,Monetary,One article published on 18 February 2025,350.00,3.00,Approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12009
11984,"Payment received on 27 February 2025 - £3,093.72",4932,2025-03-11,2025-03-11,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2025-02-27,,Monetary,,3093.72,30.00,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11984
11974,Payment received on 07 March 2025 - £500.00,6031,2025-03-10,2025-03-10,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-07,,Monetary,,500.00,2.50,Approximate number of hours worked,True,Fletchers Solicitors Limited t/a Fletchers Solicitors,False,"Dukes House, 34 Hoghton Street, Southport, Merseyside PR9 0PU",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11974
11970,Payment received on 04 March 2025 - £500.00,3680,2025-03-10,2025-03-10,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-03-04,,Monetary,received for articles published on 13 February 2025 and 14 February 2025.,500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11970
11969,Payment received on 07 March 2025 - £300.00,5774,2025-03-07,2025-03-07,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-03-07,,Monetary,For my appearance on This Morning show,300.00,2.50,including preparation time,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11969
11952,Payment received on 27 February 2025 - £325.00,4791,2025-03-05,2025-03-06,,Employment and earnings - Ad hoc payments,40,Sir Bernard Jenkin,True,2025-02-27,,Monetary,Article for Diplomat Magazine,325.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11952
11954,"Payment received on 06 March 2025 - £1,000.00",6031,2025-03-06,2025-03-06,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-06,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),1000.00,5.00,,True,Harding Evans LLP t/a Harding Evans Solicitors,False,"Queens Chambers, 2 North Street, Newport, Gwent NP20 1TE",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11954
11947,"Payment received on 04 March 2025 - £1,333.33",4308,2025-03-05,2025-03-05,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-03-04,,Monetary,for four articles in the Daily Express.,1333.33,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11947
11948,"Payment received on 05 March 2025 - £3,196.32",11413,2025-03-05,2025-03-05,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-03-05,,Monetary,,3196.32,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11948
11928,Payment received on 04 March 2025 - £750.00,6031,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-04,,Monetary,,750.00,5.00,Approximate number of hours work,True,Irwin Mitchell LLP (Birmingham),False,"The Colmore Building, 20 Colmore Circus, Birmingham B4 6AH",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11928
11941,"Payment received on 04 March 2025 - £2,250.00",10930,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-03-04,,Monetary,for articles,2250.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11941
11927,Payment received on 04 March 2025 - £875.00,6031,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-03-04,,Monetary,,875.00,5.00,,True,Cordell & Co,False,"176-180 High Street, Dorking, Surrey RH 4 1QR",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11927
