ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link_1
6825,,"Ian Shipley - £4,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Mark Ferguson,5031,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support my election campaign,4000.00,,,,True,Ian Shipley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6825
6845,,"Carolyn Kendrick - £2,500.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Henry Tufnell,5121,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my General Election Campaign,2500.00,,,,True,Carolyn Kendrick,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6845
6834,,"Unison Labour Link - £5,327.28",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Henry Tufnell,5121,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my General Election Campaign,5327.28,,,,True,Unison Labour Link,"Unison, Unison Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6834
6347,,"Dorset Council Liberal Democrat Group Fund - £22,600.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,22600.00,,,,True,Dorset Council Liberal Democrat Group Fund,"County Hall, Colliton Park, Dorchester, Dorset DT1 1XJ",Other,,,,,,political grouping,https://interests-api.parliament.uk/api/v1/Interests/6347
6837,,"Alexandros Grispos - £5,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Henry Tufnell,5121,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my General Election Campaign,5000.00,,,,True,Alexandros Grispos,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6837
6683,,"Labour Together Ltd - £10,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Graeme Downie,5275,(b) Any other support not included in Category 2(a),Cash,,10000.00,19/03/2024,02/04/2024,,True,Labour Together Ltd,"Millbank Tower, 21-24 Millbank, London SW1P 4QP",Company,Labour Together Ltd,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6683
6841,,"Unitas Communications LTD - £2,500.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Shabana Mahmood,3914,(b) Any other support not included in Category 2(a),Cash,,2500.00,03/06/2024,03/06/2024,,True,Unitas Communications LTD,"1 St. Mark Street, London E1 8DJ",Company,Unitas Communications LTD,,6458593,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6841
6912,,"RMT Union - £5,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Ms Diane Abbott,172,(b) Any other support not included in Category 2(a),Cash,,5000.00,07/06/2024,07/06/2024,,True,RMT Union,"Unity House, 39 Charlton Street, London NW1 1JD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6912
6139,,"Gemma Christian - £3,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Luke Taylor,5103,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Election campaigning costs,3000.00,,,,True,Gemma Christian,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6139
6827,,"UNISON - £2,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Mark Ferguson,5031,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support my election campaign,2000.00,,,,True,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6827
6906,,"RMT Union - £3,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Paula Barker,4828,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for General Election and campaigning,3000.00,,,,True,RMT Union,"Unity House, 
39 Chalton St,
 London NW1 1JD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6906
6332,,"Barry Lewis - £2,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Luke Taylor,5103,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Barry Lewis,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6332
6802,,"Labour Together Limited - £10,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Martin McCluskey,5129,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support my election campaign and related activities of the constituency Labour Party,10000.00,,,,True,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6802
6927,,"Susan Howes - £10,000.00",2024-07-22,2024-07-22,,Donations and other support (including loans) for activities as an MP,Munira Wilson,4776,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Received by my local party for my re-election campaign and continuing work as MP,10000.00,,,,True,Susan Howes,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6927
6590,,"Community Union - £4,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sir Nicholas Dakin,4056,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4000.00,,,,True,Community Union,"456 Caledonian Road, London N7 9GX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6590
6615,,"Mrs Fitriani Hay - £10,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Jack Rankin,5340,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to the Jack Rankin Fighting Fund Donation c/o Windsor Conservative Association,10000.00,,,,True,Mrs Fitriani Hay,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6615
6618,,"United and Cecil Club - £3,500.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Jack Rankin,5340,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to the Jack Rankin Fighting Fund Donation c/o Windsor Conservative Association,3500.00,,,,True,United and Cecil Club,"New Penderel House, 283-287 High Holborn, London WC1V 7HF",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6618
6614,,"Susan Shield - £2,500.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Jack Rankin,5340,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to the Jack Rankin Fighting Fund Donation c/o Windsor Conservative Association,2500.00,,,,True,Susan Shield,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6614
6698,,"Ramesh Dewan - £2,929.08",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Mike Martin,5219,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,InKind,Fundraising dinner - Jan 2024,2929.08,,,,True,Ramesh Dewan,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6698
6594,,"Unite the Union - £5,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sir Nicholas Dakin,4056,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Unite the Union,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6594
6633,,"Daniel Luhde-Thompson and Cressida Pollock - £10,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sarah Coombes,5088,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Election campaigning,10000.00,,,,True,Daniel Luhde-Thompson and Cressida Pollock,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6633
6242,,"Portcullis Club Bedfordshire - £5,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Richard Fuller,3912,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Portcullis Club Bedfordshire,"20 Wilson Close, Shillington, Hitchin SG5 3PN",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6242
6711,,"Charles Pope - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Mike Martin,5219,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Charles Pope,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6711
6641,,"USDAW - £2,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Gareth Thomas,177,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,USDAW,"Usdaw, Voyager, 2 Furness Quay, Salford Quays M50 3XZ",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6641
6278,,"Stephen de Launey - £3,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Helen Morgan,4934,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,Stephen de Launey,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6278
6706,,"Elysian Publishing Ltd - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Mike Martin,5219,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Elysian Publishing Ltd,"71 Queen Victoria Street, London EC4V 4BE",Company,Elysian Publishing Ltd,,04306078,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6706
6752,,"Biddulph Conservative and Unionist Club - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Dame Karen Bradley,4110,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to my local Conservative association to fund local campaigning activities,2000.00,,,,True,Biddulph Conservative and Unionist Club,"52 High Street, Biddulph, Staffordshire Moorlands, ST8 6AR",Other,,,,,,Registered society,https://interests-api.parliament.uk/api/v1/Interests/6752
6599,,"David Grundy - £2,500.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,David Grundy,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6599
5999,,"Nigel Bevan - £3,000.00",2024-07-10,2024-07-19,,Donations and other support (including loans) for activities as an MP,Andrew Griffith,4874,(b) Any other support not included in Category 2(a),Cash,,3000.00,29/05/2024,30/05/2024,,True,Nigel Bevan,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/5999
6682,,"Martin Young - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Graeme Downie,5275,(b) Any other support not included in Category 2(a),Cash,,5000.00,24/01/2024,31/01/2024,,True,Martin Young,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6682
6751,,"Francesca Perrin - £10,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Josh Simons,5060,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,10000.00,,,,True,Francesca Perrin,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6751
6642,,"Wealdstone Labour Hall Ltd - £3,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Gareth Thomas,177,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,Wealdstone Labour Hall Ltd,"Sproull & Co First Floor, Jebsen House, 53-61 High Street, Ruislip HA4 7BD",Company,Wealdstone Labour Hall Ltd,,00258706,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6642
6728,,"Living Carers Ltd - £2,500.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sir Ashley Fox,5101,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,Living Carers Ltd,"4 Heron Gate, Hankridge Way, Taunton TA1 2LR",Company,Living Carers Ltd,,09226081,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6728
6317,,"SEAH (Private Ltd company) - £1,975.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Shaun Davies,5041,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,1975.00,,,,True,SEAH (Private Ltd company),"First Floor Offices, Stafford Park 7, Telford TF3 3BQ",Company,SEAH (Private Ltd company),,10300856,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6317
6592,,"GMB - £4,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sir Nicholas Dakin,4056,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4000.00,,,,True,GMB,"Mary Turner House, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6592
6631,,"Unison - £5,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sarah Coombes,5088,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for election Campaigning,5000.00,,,,True,Unison,"UNISON West Midlands, 24 Livery Street, Birmingham B3 2PA",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6631
6724,,"Fire Brigades Union - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Fire Brigades Union,"Fire Brigades Union, Bradley House, 68 Coombe Road, Kingston Upon Thames, Surrey KT2 7AE",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6724
6718,,"Labour Together - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Labour Together,"Labour Together, Millbank Tower, 21-24 Millbank, London SW1P 4QP",Company,Labour Together,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6718
6624,,"Jeremy Oppenheim - £2,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Alan Strickland,5080,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,For my election campaign,2000.00,,,,True,Jeremy Oppenheim,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6624
6629,,"GMB Midland & East - £7,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sarah Coombes,5088,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for election campaigning,7000.00,,,,True,GMB Midland & East,"542 Woodborough Road, Nottingham NG3 5FJ",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6629
6727,,"First Corporate Shipping Ltd - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Sir Ashley Fox,5101,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,First Corporate Shipping Ltd,"Level 8, 71 Queen Victoria Street, London EC4V 4AY",Company,First Corporate Shipping Ltd,,02542406,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6727
6721,,"Unite the Union - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Unite the Union,"Head Office, Unite House, 128 Theobalds Road, Holborn, London WC1X 8TN",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6721
6750,,"Anne Winstanley - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Liz Jarvis,5040,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Anne Winstanley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6750
6707,,"David Kippen - £4,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Mike Martin,5219,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4000.00,,,,True,David Kippen,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6707
6598,,"Stephen Grayson - £4,750.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4750.00,,,,True,Stephen Grayson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6598
6639,,"Dr Ajay and Neha Gupta - £2,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Gareth Thomas,177,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Dr Ajay and Neha Gupta,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6639
6720,,"National Union of Rail, Maritime and Transport Workers - £2,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Cat Smith,4436,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,"National Union of Rail, Maritime and Transport Workers","Unity House, 39 Chalton Street, London NW1 1JD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6720
6314,,"Mr Clive Elliott - £7,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Shaun Davies,5041,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7000.00,,,,True,Mr Clive Elliott,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6314
6628,,"Adam Brands Ltd - £2,000.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Chris Law,4403,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Adam Brands Ltd,"Suite 52, Technology Drive, Batley WF17 6ER",Company,Adam Brands Ltd,,13411429,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6628
6313,,"Lord Kuldip Sahota of Telford - £2,475.00",2024-07-18,2024-07-19,,Donations and other support (including loans) for activities as an MP,Shaun Davies,5041,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2475.00,,,,True,Lord Kuldip Sahota of Telford,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6313
6714,,"Jennifer Sundberg - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Mike Martin,5219,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Jennifer Sundberg,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6714
6749,,"Matthew Oakeshott - £5,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Liz Jarvis,5040,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Matthew Oakeshott,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6749
6741,,"Komal Nowaz - £3,000.00",2024-07-19,2024-07-19,,Donations and other support (including loans) for activities as an MP,Jess Phillips,4370,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,Komal Nowaz,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6741
6651,,"Global Brands Ltd - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Mr Toby Perkins,3952,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Global Brands Ltd,"5th Floor, Casa, Lockoford Lane, Chesterfield, Derbyshire S41 7JB",Company,Global Brands Ltd,,03366749,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6651
6608,,"Doyle Machinery Limited - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Jack Rankin,5340,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to the Jack Rankin Fighting Fund Donation c/o Windsor Conservative Association,2000.00,,,,True,Doyle Machinery Limited,"St Stephens House, Arthur Road, Windsor, Berkshire SL4 1RU",Company,Doyle Machinery Limited,,09255468,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6608
6650,,"Weightron Bilanciai Ltd - £7,500.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Mr Toby Perkins,3952,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7500.00,,,,True,Weightron Bilanciai Ltd,"Titan Works, Broombank Road, Chesterfield, Derbyshire S41 9QJ",Company,Weightron Bilanciai Ltd,,02154099,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6650
6489,,"Communications Workers Union - £2,610.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Ben Goldsborough,5205,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to fund campaign publications & communications,2610.00,,,,True,Communications Workers Union,"Headquarters, 150 The Broadway, London  SW19 1RX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6489
6574,,"Communications Workers Union - £4,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Bell Ribeiro-Addy,4764,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4000.00,,,,True,Communications Workers Union,"150 The Broadway, London SW19 1RX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6574
6215,,"Matthew Robb - £2,500.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2500.00,06/02/2024,06/02/2024,,True,Matthew Robb,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6215
6221,,"Labour Campaign for International Development - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2000.00,08/03/2024,08/03/2024,,True,Labour Campaign for International Development,"C/o The Labour Party, 20 Rushworth Street, London SE1 0RB",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6221
6603,,"Christopher Holland - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Nigel Huddleston,4407,(b) Any other support not included in Category 2(a),Cash,,5000.00,31/05/2024,31/05/2024,,True,Christopher Holland,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6603
6516,,"Luke White - £2,500.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,Luke White,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6516
6535,,"David Kogan - £2,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Oliver Ryan,5135,(b) Any other support not included in Category 2(a),Cash,General Election Campaign,2000.00,13/05/2024,13/05/2024,,True,David Kogan,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6535
6573,,"Rail, Maritime and Transport Union (RMT) - £3,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Bell Ribeiro-Addy,4764,(b) Any other support not included in Category 2(a),Cash,,3000.00,05/06/2024,05/06/2024,,True,"Rail, Maritime and Transport Union (RMT)","Unity House, 39 Chalton Street, London NW1 1JD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6573
6216,,"Stephen Kinsella - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2000.00,07/02/2024,07/02/2024,,True,Stephen Kinsella,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6216
6218,,"GMB Union - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,5000.00,24/04/2024,24/04/2024,,True,GMB Union,"Mary Turner House, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6218
6340,,"Stephen Dawson - £1,754.48",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,1754.48,,,,True,Stephen Dawson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6340
6569,,"Fire Brigades Union (FBU) - £2,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Bell Ribeiro-Addy,4764,(b) Any other support not included in Category 2(a),Cash,,2000.00,26/06/2024,26/06/2024,,True,Fire Brigades Union (FBU),"Bradley House, 68 Coombe Road, Kingston Upon Thames KT2 7AE",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6569
6219,,"Sir Trevor Chinn - £1,500.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,1500.00,28/05/2024,28/05/2024,,True,Sir Trevor Chinn,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6219
6669,,"Alan Dunlop - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Robin Swann,5319,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Alan Dunlop,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6669
6532,,"GMB Union - £10,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Oliver Ryan,5135,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,General Election campaign funding,10000.00,,,,True,GMB Union,"Mary Turner House, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6532
6214,,"Justine Wolf - £2,500.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2500.00,06/02/2024,06/02/2024,,True,Justine Wolf,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6214
6220,,"Red Capital Ltd - £2,500.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2500.00,30/10/2023,30/10/2023,,True,Red Capital Ltd,"New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",Company,Red Capital Ltd,,06330576,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6220
6661,,"Musicians' Union - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Kerry McCarthy,1491,(b) Any other support not included in Category 2(a),Cash,,5000.00,30/05/2024,30/05/2024,,True,Musicians' Union,"Musicians' Union
30 Snowsfields,
London SE1 3SU",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6661
